run_time_s,segment_id,phase_time_s,event,sigma_min,sigma_rate_per_s,sigma_plus,sigma_minus,probe_difference,probe_confidence,gradient_abs_per_rad,direction_valid,push_active,k_sigma_Nm,alpha_rad,tau_sigma_norm_Nm,sigma_power_W,nullspace_speed_rad_s,speed_toward_better_rad_s,peak_nullspace_speed_rad_s,peak_abs_speed_toward_better_rad_s,min_speed_toward_better_rad_s,max_speed_toward_better_rad_s,raw_joint_speed_rad_s,nullspace_speed_fraction,raw_velocity_dominant_joint,raw_velocity_dominant_share_pct,sigma_dominant_joint,sigma_dominant_share_pct,position_error_mm,rotation_error_deg,peak_position_error_mm,peak_rotation_error_deg,cartesian_speed_mm_s,angular_speed_deg_s,command_force_norm_N,command_moment_norm_Nm,tau_task_norm_Nm,tau_nullspace_norm_Nm,tau_cmd_norm_Nm,nullspace_damping_Nms_rad,disturbance_scale,disturbance_force_norm_N,disturbance_tau_norm_Nm,disturbance_torque_scale,external_force_delta_norm_N,external_moment_delta_norm_Nm,external_joint_torque_delta_norm_Nm,external_joint_torque_along_nbest_Nm,peak_external_force_delta_norm_N,peak_external_moment_delta_norm_Nm,peak_external_joint_torque_delta_norm_Nm,external_joint_torque_baseline_valid,joint_contact,cartesian_contact,Jn_norm,e_p_x_mm,e_p_y_mm,e_p_z_mm,e_R_x_deg,e_R_y_deg,e_R_z_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,dq1_rad_s,dq2_rad_s,dq3_rad_s,dq4_rad_s,dq5_rad_s,dq6_rad_s,dq7_rad_s,n_best_1,n_best_2,n_best_3,n_best_4,n_best_5,n_best_6,n_best_7,dqN_1_rad_s,dqN_2_rad_s,dqN_3_rad_s,dqN_4_rad_s,dqN_5_rad_s,dqN_6_rad_s,dqN_7_rad_s,tau_sigma_1_Nm,tau_sigma_2_Nm,tau_sigma_3_Nm,tau_sigma_4_Nm,tau_sigma_5_Nm,tau_sigma_6_Nm,tau_sigma_7_Nm,tau_ext_delta_1_Nm,tau_ext_delta_2_Nm,tau_ext_delta_3_Nm,tau_ext_delta_4_Nm,tau_ext_delta_5_Nm,tau_ext_delta_6_Nm,tau_ext_delta_7_Nm
0.000000000,0,0.000000000,hold_start,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.835692919,12.107091883,-0.521621607,-130.918941583,-0.127540265,142.885414712,44.746254015,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0,0.000000000,sample,0.216515149,,0.215824953,0.216204786,0.000379834,379.833615276,0.002373960,1,1,2.000000000,0.080000000,2.000000000,-0.002620708,0.001310354,-0.001310354,0.001310354,0.001310354,-0.001310354,0.000000000,0.003036751,0.431498682,2,48.781749679,1,46.349492761,0.050677427,0.004874695,0.050677427,0.004874695,1.818575074,0.229350251,0.031628002,0.030396502,0.063372599,2.000000000,2.001003478,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.557639387,0.362694885,0.000000000,0.000000000,0.557639387,0.362694885,0.000000000,1,0,0,0.000000000,-0.017468239,0.009393078,-0.046635098,0.001278805,0.004508449,-0.001342085,0.839026151,12.102507917,-0.525711798,-130.918135161,-0.128353836,142.884523679,44.744894472,0.001682963,0.002120986,-0.000062219,-0.000841225,-0.000229108,0.000162993,-0.001048963,-0.680804618,-0.001288095,0.673997468,0.000098373,-0.234276522,-0.000300287,0.165363953,0.000892095,0.000001688,-0.000883175,-0.000000129,0.000306985,0.000000393,-0.000216685,-1.361609236,-0.002576189,1.347994937,0.000196747,-0.468553044,-0.000600574,0.330727907,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.050000000,0,0.050000000,sample,0.216524225,0.000181513,0.215886280,0.216162556,0.000276276,276.276353004,0.001726727,1,1,2.000000000,0.080000000,2.000000000,0.272495504,0.136247752,0.136247752,0.136247752,0.136247752,-0.000380296,0.136247752,0.140920850,0.966838847,3,52.909125159,1,46.343590776,0.164377807,0.057450515,0.164377807,0.057450515,9.976868274,1.754262931,0.824339470,0.292713396,0.661037964,2.000000000,2.107425287,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.367588396,0.186194967,0.378034595,0.252935779,0.568806677,0.382769390,0.378034595,1,0,0,0.000000000,0.019359258,-0.148947040,0.066783695,-0.030094777,-0.006713140,0.048474734,0.700261669,12.114366251,-0.376936088,-130.918590589,-0.127589754,142.885867193,44.800805243,-0.092032838,0.010863519,0.102503936,0.000569041,0.000195758,0.000754248,0.027615912,-0.680761271,-0.000918389,0.673931098,0.000097876,-0.234489123,-0.000298763,0.165513975,-0.092752193,-0.000125128,0.091821597,0.000013335,-0.031948616,-0.000040706,0.022550907,-1.361522542,-0.001836778,1.347862197,0.000195753,-0.468978246,-0.000597527,0.331027949,-0.188597340,-0.155757737,0.192675123,0.008157423,0.042370543,0.208181401,0.027490370
0.100000000,0,0.100000000,sample,0.216535040,0.000216310,0.216052509,0.216018693,0.000033816,33.816120615,0.000211351,1,1,2.000000000,0.080000000,2.000000000,0.358217472,0.179108736,0.179108736,0.181863674,0.181863674,0.000000000,0.181863674,0.185823686,0.963863862,3,55.697894315,1,46.339380522,0.531211953,0.141285004,0.531211953,0.141285004,11.689258389,1.665914252,1.618804109,0.327816644,1.254546729,2.000000000,2.361571915,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.792793569,0.321960829,0.718201167,0.517090843,0.792793569,0.321960829,0.718201167,1,0,0,0.000000000,0.060228620,-0.502504752,0.161392773,-0.102965443,-0.017642110,0.095122688,0.372586042,12.123387404,-0.027597057,-130.919798179,-0.127940189,142.885742742,44.861612372,-0.123261135,-0.000821999,0.138682116,0.000361775,-0.000261217,0.000291250,0.010170847,-0.680730347,-0.000047273,0.673881543,0.000098211,-0.234644965,-0.000299784,0.165624571,-0.121924752,-0.000008467,0.120698071,0.000017590,-0.042026963,-0.000053694,0.029664808,-1.361460694,-0.000094545,1.347763087,0.000196421,-0.469289931,-0.000599569,0.331249143,-0.623627596,-0.028426087,0.141502372,-0.002134350,0.052677872,0.316044887,0.058366855
0.150000000,0,0.150000000,sample,0.216534663,-0.000007536,0.216026524,0.216043809,0.000017285,17.285157054,0.000108032,1,1,2.000000000,0.080000000,2.000000000,0.168573263,0.084286631,0.084286631,0.178953870,0.178953870,-0.178953870,0.178587948,0.092459642,0.911604562,3,48.982138358,1,46.339990696,0.315508676,0.172872386,0.579908526,0.175173810,12.726964076,0.770797582,0.241191748,0.091438254,0.166651640,2.000000000,2.007014629,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.911783468,0.450317761,0.756396405,-0.485648732,0.911783468,0.450317761,0.767521643,1,0,0,0.000000000,0.050760104,-0.275139364,0.145833695,-0.131319010,-0.015894697,0.111299317,0.272415536,12.122037011,0.042322047,-130.919383441,-0.105379824,142.885936224,44.827957049,0.042162081,-0.002139478,-0.064709952,0.000733890,0.017371471,0.000321653,-0.047715605,0.680734829,-0.000123371,-0.673889102,-0.000080885,0.234621916,0.000246896,-0.165608107,0.057376846,-0.000010399,-0.056799842,-0.000006817,0.019775491,0.000020810,-0.013958549,1.361469657,-0.000246743,-1.347778204,-0.000161769,0.469243832,0.000493793,-0.331216214,-0.147845300,-0.101176034,0.620002019,0.027291617,0.182395544,0.343393672,0.060877046
0.200000000,0,0.200000000,sample,0.216534367,-0.000005932,0.216037170,0.216032689,0.000004480,4.480492482,0.000028003,1,1,2.000000000,0.080000000,2.000000000,0.127856708,0.063928354,0.063928354,0.106511269,0.106511269,-0.106511269,0.094253539,0.066019679,0.968322692,3,48.603353867,1,46.339088114,0.168372666,0.171780280,0.303087122,0.172031823,2.378830928,1.064846147,0.412175178,0.295961053,0.540780145,2.000000000,2.071956319,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.681426253,0.748368851,0.711762199,0.315328912,1.086557193,0.755719665,0.748566652,1,0,0,0.000000000,0.051144724,-0.022631337,0.158812451,-0.122844750,-0.016925601,0.118874540,0.277809993,12.123690878,0.011516347,-130.919096494,-0.108772531,142.886228312,44.813516960,-0.044094222,0.002148034,0.046026349,0.000503939,-0.000302137,-0.000177339,0.017055265,-0.680728199,0.000047091,0.673879939,0.000083499,-0.234652424,-0.000254877,0.165629443,-0.043517833,0.000003010,0.043080035,0.000005338,-0.015000943,-0.000016294,0.010588418,-1.361456398,0.000094181,1.347759878,0.000166999,-0.469304849,-0.000509754,0.331258887,-0.376440800,-0.092498162,0.224752725,0.074249228,0.421627315,0.347760968,0.040097675
0.250000000,0,0.250000000,sample,0.216534312,-0.000001092,0.216040781,0.216028915,0.000011865,11.865446806,0.000074159,1,1,2.000000000,0.080000000,2.000000000,0.031682780,0.015841390,0.015841390,0.073185148,0.073185148,-0.073185148,0.064455693,0.016096503,0.984151021,1,53.591681406,1,46.339539404,0.165093747,0.174322677,0.180102479,0.182018887,0.918921512,0.178486825,0.285685194,0.173091060,0.322367585,2.000000000,2.025817018,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.701827523,0.760569297,0.709877211,0.280010646,0.765975521,0.810290828,0.747292175,1,0,0,0.000000000,0.048269503,-0.048314830,0.150305281,-0.121674355,-0.015979970,0.123807865,0.291851277,12.122795322,0.000559459,-130.919066112,-0.106871891,142.886228312,44.820261191,-0.011783661,-0.001124863,0.010611046,0.000354268,-0.001379979,-0.000052997,0.002085778,-0.680731514,0.000019428,0.673884905,0.000082035,-0.234636497,-0.000250406,0.165618190,-0.010783733,0.000000308,0.010675273,0.000001300,-0.003716968,-0.000003967,0.002623622,-1.361463028,0.000038857,1.347769810,0.000164070,-0.469272994,-0.000500813,0.331236380,-0.271697123,-0.093127809,0.293569579,-0.002038831,0.469244709,0.336231779,0.044764710
0.300000000,0,0.300000000,sample,0.216533925,-0.000007740,0.216039782,0.216029155,0.000010626,10.626460159,0.000066415,1,1,2.000000000,0.080000000,2.000000000,0.008315467,0.004157733,0.004157733,0.050495952,0.050495952,-0.050495952,0.038605569,0.004781048,0.869627953,3,79.109263182,1,46.339434697,0.260374791,0.167434091,0.265555913,0.177641588,1.521941598,0.221998461,0.582978732,0.127751953,0.426642390,2.000000000,2.045000115,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.950043684,0.762773053,0.692124188,0.244602162,0.950043684,0.932354244,0.828180193,1,0,0,0.000000000,0.046674470,-0.208218010,0.149203841,-0.121906667,-0.015742286,0.113688697,0.307211086,12.122915504,0.002381200,-130.918744930,-0.107089724,142.886269139,44.827457281,-0.001479153,0.000619455,0.004252426,0.000671802,-0.001315773,0.000027897,-0.000142557,-0.680730745,0.000024011,0.673884554,0.000082203,-0.234638735,-0.000250919,0.165619609,-0.002830297,0.000000100,0.002801832,0.000000342,-0.000975565,-0.000001043,0.000688602,-1.361461490,0.000048021,1.347769108,0.000164406,-0.469277470,-0.000501837,0.331239218,-0.245969338,0.024666020,0.267951824,0.010667860,0.477062235,0.340176320,0.052021871
0.350000000,0,0.350000000,sample,0.216534158,0.000004657,0.216038978,0.216030504,0.000008473,8.473196967,0.000052957,1,1,2.000000000,0.080000000,2.000000000,0.023479549,0.011739774,0.011739774,0.043233666,0.043233666,-0.043233666,0.035908455,0.015282459,0.768186234,1,95.359966318,1,46.338827983,0.324290921,0.165026915,0.348225766,0.172719168,6.731931542,0.734641573,0.345591566,0.225326366,0.366637637,2.000000000,2.033323712,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.713392953,0.720382579,0.703768912,0.249314438,1.035990614,0.967687817,0.888102535,1,0,0,0.000000000,0.052789225,-0.275747530,0.162299720,-0.122279425,-0.017283939,0.109466389,0.311218019,12.124175056,0.005559325,-130.918936339,-0.107547611,142.886181685,44.830713331,-0.014923692,-0.001810377,0.002485568,0.001127854,0.000242882,-0.000001403,-0.000224496,-0.680726288,0.000032021,0.673877519,0.000082562,-0.234660797,-0.000252016,0.165635288,-0.007991573,0.000000376,0.007911170,0.000000969,-0.002754865,-0.000002959,0.001944521,-1.361452577,0.000064042,1.347755038,0.000165124,-0.469321594,-0.000504032,0.331270577,-0.212822565,-0.117480125,0.306216088,0.000097501,0.471177309,0.342974547,0.052799236
0.400000000,0,0.400000000,sample,0.216534117,-0.000000813,0.216036112,0.216033172,0.000002940,2.940215532,0.000018376,1,1,2.000000000,0.080000000,2.000000000,0.054385840,0.027192920,0.027192920,0.041464632,0.041464632,-0.041464632,0.033710364,0.029279061,0.928749734,1,70.250515142,1,46.339671923,0.306121340,0.167924046,0.325568060,0.172438830,4.122436111,0.666520480,0.447169545,0.233160838,0.405290244,2.000000000,2.040663111,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.735574333,0.755829092,0.705161794,0.261446304,1.116307260,0.959142120,0.876566682,1,0,0,0.000000000,0.046815769,-0.264874266,0.146151229,-0.123982108,-0.015462859,0.112195464,0.301691384,12.122481913,0.013528705,-130.918889121,-0.107515051,142.886269140,44.831683723,-0.024540415,-0.000272626,0.015879732,-0.000457635,0.001412434,0.000283731,0.000711563,-0.680732487,0.000051895,0.673886775,0.000082527,-0.234631067,-0.000251907,0.165614264,-0.018511104,0.000001411,0.018324949,0.000002244,-0.006380304,-0.000006850,0.004503535,-1.361464975,0.000103790,1.347773550,0.000165053,-0.469262134,-0.000503814,0.331228529,-0.340659744,-0.068997506,0.191698571,0.043125515,0.461677934,0.349113373,0.052996457
