run_time_s,segment_id,phase_time_s,event,sigma_min,sigma_rate_per_s,sigma_plus,sigma_minus,probe_difference,probe_confidence,gradient_abs_per_rad,direction_valid,push_active,k_sigma_Nm,alpha_rad,tau_sigma_norm_Nm,sigma_power_W,nullspace_speed_rad_s,speed_toward_better_rad_s,peak_nullspace_speed_rad_s,peak_abs_speed_toward_better_rad_s,min_speed_toward_better_rad_s,max_speed_toward_better_rad_s,raw_joint_speed_rad_s,nullspace_speed_fraction,raw_velocity_dominant_joint,raw_velocity_dominant_share_pct,sigma_dominant_joint,sigma_dominant_share_pct,position_error_mm,rotation_error_deg,peak_position_error_mm,peak_rotation_error_deg,cartesian_speed_mm_s,angular_speed_deg_s,command_force_norm_N,command_moment_norm_Nm,tau_task_norm_Nm,tau_nullspace_norm_Nm,tau_cmd_norm_Nm,nullspace_damping_Nms_rad,disturbance_scale,disturbance_force_norm_N,disturbance_tau_norm_Nm,disturbance_torque_scale,external_force_delta_norm_N,external_moment_delta_norm_Nm,external_joint_torque_delta_norm_Nm,external_joint_torque_along_nbest_Nm,peak_external_force_delta_norm_N,peak_external_moment_delta_norm_Nm,peak_external_joint_torque_delta_norm_Nm,external_joint_torque_baseline_valid,joint_contact,cartesian_contact,Jn_norm,e_p_x_mm,e_p_y_mm,e_p_z_mm,e_R_x_deg,e_R_y_deg,e_R_z_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,dq1_rad_s,dq2_rad_s,dq3_rad_s,dq4_rad_s,dq5_rad_s,dq6_rad_s,dq7_rad_s,n_best_1,n_best_2,n_best_3,n_best_4,n_best_5,n_best_6,n_best_7,dqN_1_rad_s,dqN_2_rad_s,dqN_3_rad_s,dqN_4_rad_s,dqN_5_rad_s,dqN_6_rad_s,dqN_7_rad_s,tau_sigma_1_Nm,tau_sigma_2_Nm,tau_sigma_3_Nm,tau_sigma_4_Nm,tau_sigma_5_Nm,tau_sigma_6_Nm,tau_sigma_7_Nm,tau_ext_delta_1_Nm,tau_ext_delta_2_Nm,tau_ext_delta_3_Nm,tau_ext_delta_4_Nm,tau_ext_delta_5_Nm,tau_ext_delta_6_Nm,tau_ext_delta_7_Nm
0.000000000,0,0.000000000,hold_start,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.839339174,12.105982086,-0.528051359,-130.916640413,-0.127425783,142.885303699,44.739382759,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0,0.000000000,sample,0.216515669,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,2.000000000,0.080000000,0.000000000,0.000000000,0.000665895,0.000000000,0.000665895,0.000000000,0.000000000,0.000000000,0.004433675,0.150190327,1,39.427262746,0,0.000000000,0.039873668,0.002367049,0.039873668,0.002367049,3.104353599,0.279797174,0.216412081,0.040872049,0.227894067,0.000000000,0.227887320,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,1.639045582,1.181187386,0.000000000,0.000000000,1.639045582,1.181187386,0.000000000,1,0,0,0.000000000,0.013702613,0.035276541,-0.012558404,0.001015534,-0.000565403,0.002062021,0.837494344,12.102783652,-0.529804589,-130.918836897,-0.128543404,142.883731195,44.738769129,-0.002783955,0.002647197,-0.001949925,-0.000270520,-0.000769774,-0.000347535,-0.000557401,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000453345,-0.000000865,0.000448811,0.000000066,-0.000156005,-0.000000200,0.000110116,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.050000000,0,0.050000000,sample,0.216517220,0.000031025,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,2.000000000,0.080000000,0.000000000,0.000000000,0.000577597,0.000000000,0.003019277,0.000000000,0.000000000,0.000000000,0.006263264,0.092219800,5,77.891259350,0,0.000000000,0.133998155,0.016590093,0.133998155,0.016590093,1.486627264,0.432307304,0.339629461,0.073200485,0.349008548,0.000000000,0.349008090,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,1.041611791,0.586016252,0.390358575,0.000000000,1.601495855,1.160079737,0.451090041,1,0,0,0.000000000,0.058193347,0.000928967,0.120698703,-0.004905796,-0.013775352,0.007836073,0.838246675,12.116751833,-0.527891819,-130.919775193,-0.119033654,142.885446865,44.739571998,-0.001190411,0.001462904,0.001235846,-0.000793867,0.005527708,-0.000992895,0.001404413,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000393200,-0.000000749,0.000389252,0.000000053,-0.000135466,-0.000000161,0.000095619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.120936121,-0.281656069,-0.017859072,0.015052777,0.123515670,0.206346463,0.006604145
0.100000000,0,0.100000000,sample,0.216516911,-0.000006181,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,2.000000000,0.080000000,0.000000000,0.000000000,0.000592604,0.000000000,0.007930618,0.000000000,0.000000000,0.000000000,0.003560997,0.166415142,4,66.612425200,0,0.000000000,0.142884367,0.019881856,0.175378429,0.022669594,2.762972152,0.305532350,0.159537036,0.029373250,0.075744118,0.000000000,0.075753743,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,1.844155548,0.952558825,0.458786648,0.000000000,1.844155548,0.952558825,0.458786648,1,0,0,0.000000000,0.058239647,0.008084191,0.130225695,-0.006938231,-0.014386403,0.011839788,0.837316619,12.118064898,-0.528092203,-130.919471156,-0.115559682,142.885850088,44.739676095,-0.000048203,-0.001713488,0.000876590,0.002906358,-0.000191434,0.000517003,-0.000472295,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000403413,-0.000000769,0.000399361,0.000000053,-0.000139001,-0.000000160,0.000098114,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.108424913,-0.015272287,-0.001937037,-0.074010746,0.323821292,0.296771000,0.009021370
0.150000000,0,0.150000000,sample,0.216519000,0.000041767,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,2.000000000,0.080000000,0.000000000,0.000000000,0.000532416,0.000000000,0.004177645,0.000000000,0.000000000,0.000000000,0.001220904,0.436083696,2,38.891707370,0,0.000000000,0.176132132,0.022308060,0.187207838,0.023381130,0.891623276,0.100138171,0.308623208,0.011617378,0.249157701,0.000000000,0.249158352,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,1.708534583,0.896430988,0.530646950,0.000000000,1.870105914,0.963789262,0.542588523,1,0,0,0.000000000,0.077916064,-0.000786485,0.157958844,-0.007127420,-0.017951508,0.011162114,0.837900068,12.119813113,-0.527742942,-130.921159479,-0.115306245,142.885722733,44.739716977,-0.000418519,-0.000761395,0.000316014,0.000746651,-0.000143315,0.000240488,-0.000000345,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000362438,-0.000000691,0.000358794,0.000000047,-0.000124900,-0.000000144,0.000088161,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.171826560,-0.087028218,-0.016380069,-0.061105325,0.378989355,0.311091434,0.008656205
0.200000000,0,0.200000000,sample,0.216517942,-0.000021157,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,2.000000000,0.080000000,0.000000000,0.000000000,0.000349671,0.000000000,0.002291953,0.000000000,0.000000000,0.000000000,0.000952384,0.367153898,7,84.703472368,0,0.000000000,0.167139781,0.022265329,0.174161479,0.022495825,0.210046636,0.062293036,0.344438587,0.018713751,0.303210627,0.000000000,0.303210663,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,1.767418251,0.927806401,0.535530402,0.000000000,1.794674497,0.957274306,0.539423877,1,0,0,0.000000000,0.070492304,0.010113535,0.151209318,-0.007210064,-0.016956580,0.012499371,0.837178992,12.119701930,-0.528212200,-130.920317218,-0.115016825,142.885763495,44.739644942,0.000205041,0.000206427,-0.000124586,-0.000175661,-0.000082261,0.000030746,-0.000876521,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000238036,0.000000454,-0.000235643,-0.000000031,0.000082029,0.000000094,-0.000057900,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.138495735,-0.077306904,-0.010060172,-0.038670294,0.394315007,0.323203395,0.009696746
0.250000000,0,0.250000000,sample,0.216517850,-0.000001828,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,2.000000000,0.080000000,0.000000000,0.000000000,0.000513662,0.000000000,0.001329412,0.000000000,0.000000000,0.000000000,0.001804905,0.284592363,1,52.781653177,0,0.000000000,0.164372471,0.021829142,0.175764750,0.022976814,1.137150097,0.090709058,0.347946060,0.023238751,0.313745535,0.000000000,0.313744789,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,1.661728791,0.858478037,0.543591853,0.000000000,1.770932529,0.926686660,0.545074970,1,0,0,0.000000000,0.069546285,0.002747247,0.148909624,-0.007317894,-0.016754572,0.011926616,0.837744066,12.119498063,-0.528004831,-130.920236942,-0.114914009,142.885681898,44.739757776,0.001311282,-0.000358045,0.000604882,-0.000815529,0.000352468,-0.000387659,0.000323336,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000349672,0.000000667,-0.000346157,-0.000000045,0.000120497,0.000000138,-0.000085053,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.128968130,-0.108620293,0.011371420,-0.058352274,0.399598945,0.322129458,0.008941733
0.300000000,0,0.300000000,sample,0.216517777,-0.000001461,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,2.000000000,0.080000000,0.000000000,0.000000000,0.000062842,0.000000000,0.001910419,0.000000000,0.000000000,0.000000000,0.004636832,0.013552885,2,92.117779940,0,0.000000000,0.167037737,0.022054905,0.169651426,0.022793564,2.335609506,0.271774502,0.445666140,0.049826589,0.431313819,0.000000000,0.431300517,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,1.725056066,0.896986577,0.543468939,0.000000000,1.922828884,1.002031363,0.553456228,1,0,0,0.000000000,0.069815503,0.007184318,0.151577659,-0.007261371,-0.016968637,0.012072974,0.837274454,12.119843247,-0.528003324,-130.920173021,-0.115002669,142.885749680,44.739507154,0.000609190,0.004450339,0.000566937,0.000603903,-0.000304503,-0.000456495,-0.000579962,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000042779,0.000000082,-0.000042349,-0.000000006,0.000014742,0.000000017,-0.000010406,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.130429389,-0.090251772,0.017482856,-0.050479661,0.400664527,0.326742642,0.007390274
0.350000000,0,0.350000000,sample,0.216518125,0.000006959,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,2.000000000,0.080000000,0.000000000,0.000000000,0.000551096,0.000000000,0.001328541,0.000000000,0.000000000,0.000000000,0.001084783,0.508023512,4,47.210103675,0,0.000000000,0.172121297,0.022715383,0.172431724,0.022748588,0.528923140,0.067920067,0.365221808,0.028805459,0.333664249,0.000000000,0.333664512,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,1.648767665,0.855234569,0.552594239,0.000000000,1.710933485,0.888720370,0.570345805,1,0,0,0.000000000,0.073089405,0.007401674,0.155656336,-0.007316154,-0.017543912,0.012436786,0.837244284,12.120064150,-0.528004273,-130.920460359,-0.114901240,142.885681982,44.739758029,-0.000537095,-0.000133931,0.000145957,-0.000745350,-0.000151466,-0.000417557,0.000310161,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000375153,-0.000000715,0.000371381,0.000000049,-0.000129284,-0.000000148,0.000091256,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.138226369,-0.120858534,0.014238573,-0.048029737,0.402672687,0.326989172,0.008383005
0.400000000,0,0.400000000,sample,0.216517607,-0.000010366,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,2.000000000,0.080000000,0.000000000,0.000000000,0.000292136,0.000000000,0.001570684,0.000000000,0.000000000,0.000000000,0.002164752,0.134951080,7,68.888423672,0,0.000000000,0.163583667,0.022289035,0.173894488,0.022814459,0.671780002,0.164639855,0.327158830,0.037982554,0.298135660,0.000000000,0.298134937,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,1.705552959,0.889070258,0.546788691,0.000000000,1.719364048,0.896175747,0.555173685,1,0,0,0.000000000,0.068206942,0.007729732,0.148484614,-0.007411745,-0.016653455,0.012826907,0.837230942,12.119595276,-0.528046259,-130.920039228,-0.114742244,142.885681983,44.739967604,-0.000564725,0.000328074,-0.000631802,0.000604130,-0.000154346,-0.000493375,0.001796723,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000198869,-0.000000379,0.000196870,0.000000026,-0.000068531,-0.000000079,0.000048373,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.130417110,-0.101751614,0.015774589,-0.041063352,0.402214384,0.328403061,0.007472692
