time,phase,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,tool_contact_x,tool_contact_y,tool_contact_z,first_contact_tcp_x,first_contact_tcp_y,first_contact_tcp_z,first_contact_x,first_contact_y,first_contact_z,edge_target_x,edge_target_y,edge_target_z,tool_contact_offset_ee_x,tool_contact_offset_ee_y,tool_contact_offset_ee_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,angular_deviation_t1_deg,angular_deviation_t2_deg,angular_deviation_normal_deg,angular_deviation_deg,pdot_x,pdot_y,pdot_z,pdot_d_x,pdot_d_y,pdot_d_z,omega_x,omega_y,omega_z,f_x,f_y,f_z,m_x,m_y,m_z,external_force_x,external_force_y,external_force_z,external_moment_x,external_moment_y,external_moment_z,contact_force_bias_x,contact_force_bias_y,contact_force_bias_z,contact_moment_bias_x,contact_moment_bias_y,contact_moment_bias_z,force_after_contact_x,force_after_contact_y,force_after_contact_z,moment_after_contact_x,moment_after_contact_y,moment_after_contact_z,push,nullspace_mode,tau_nullspace_norm,nullspace_damping,disturbance_scale,disturbance_torque_scale,disturbance_point_base_x,disturbance_point_base_y,disturbance_point_base_z,disturbance_force_base_x,disturbance_force_base_y,disturbance_force_base_z,tau_disturbance_1,tau_disturbance_2,tau_disturbance_3,tau_disturbance_4,tau_disturbance_5,tau_disturbance_6,tau_disturbance_7,tau_cmd_1,tau_cmd_2,tau_cmd_3,tau_cmd_4,tau_cmd_5,tau_cmd_6,tau_cmd_7
6.036000000,2,0.518033945,0.008643846,0.018504537,0.512554416,-0.005503538,-0.210036166,0.536392190,-0.051541639,-0.002486059,0.517037515,0.001688095,0.049796039,0.535437460,-0.055753514,0.001337226,0.531298743,-0.062392701,-0.238535224,0.020000000,0.060000000,0.020000000,-0.005479529,-0.014147384,-0.228540703,0.130936648,-0.009006230,0.002778844,-1.808376161,-0.959291997,-0.000000000,2.047062645,0.000352416,-0.000244574,0.000316918,-0.000000000,-0.000000000,-0.000000000,0.000031214,-0.000881808,-0.000002749,-2.932947126,5.680569084,-80.210209008,1.187396599,-0.209760397,0.197592856,-2.172316610,5.922035706,-80.496449592,0.854559178,41.530539468,3.203455025,-0.537040996,0.042231261,0.586058727,1.077780652,-1.408695154,-0.079883949,-1.635275615,5.879804445,-81.082508319,-0.223221474,42.939234622,3.283338974,0.240000000,3,0.998464838,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.638455525,41.775154599,6.559897604,-24.183058081,-0.308185276,-6.539784753,0.143710598
6.037000000,2,0.518032405,0.008644846,0.018505055,0.512554416,-0.005503538,-0.210036166,0.536390585,-0.051540623,-0.002485645,0.517037515,0.001688095,0.049796039,0.535437460,-0.055753514,0.001337226,0.531298743,-0.062392701,-0.238535224,0.020000000,0.060000000,0.020000000,-0.005477990,-0.014148384,-0.228541221,0.130936040,-0.009009916,0.002778396,-1.808410762,-0.959504266,0.000000000,2.047192693,-0.000079471,0.000129715,0.000448494,-0.000000000,-0.000000000,-0.000000000,0.000129247,-0.000354040,-0.000692496,-2.818055632,5.609852482,-80.225757825,1.180890105,-0.221226365,0.198816382,-2.168732104,5.923788667,-80.495967522,0.854165211,41.531040210,3.204229697,-0.537040996,0.042231261,0.586058727,1.077780652,-1.408695154,-0.079883949,-1.631691108,5.881557406,-81.082026249,-0.223615441,42.939735364,3.284113646,0.240000000,3,0.998968334,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.601778067,41.738692549,6.512087820,-24.115882831,-0.312042220,-6.503691675,0.143112769
6.038000000,2,0.518031861,0.008644827,0.018504221,0.512554416,-0.005503538,-0.210036166,0.536390001,-0.051540659,-0.002486467,0.517037515,0.001688095,0.049796039,0.535437460,-0.055753514,0.001337226,0.531298743,-0.062392701,-0.238535224,0.020000000,0.060000000,0.020000000,-0.005477445,-0.014148365,-0.228540386,0.130936823,-0.009011760,0.002778289,-1.808366047,-0.959610102,0.000000000,2.047202801,-0.000168318,0.000066694,0.000042151,-0.000000000,-0.000000000,-0.000000000,-0.000205850,0.000046375,-0.000718224,-2.788637239,5.625795733,-80.180599264,1.182820242,-0.224406570,0.198765519,-2.163853817,5.924443605,-80.499130726,0.853989834,41.533609569,3.204415035,-0.537040996,0.042231261,0.586058727,1.077780652,-1.408695154,-0.079883949,-1.626812821,5.882212344,-81.085189453,-0.223790818,42.942304723,3.284298984,0.240000000,3,1.000562926,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.608887237,41.702205408,6.521529252,-24.083065108,-0.312073920,-6.490974171,0.143711919
6.039000000,2,0.518031995,0.008643710,0.018504939,0.512554416,-0.005503538,-0.210036166,0.536390147,-0.051541788,-0.002485703,0.517037515,0.001688095,0.049796039,0.535437460,-0.055753514,0.001337226,0.531298743,-0.062392701,-0.238535224,0.020000000,0.060000000,0.020000000,-0.005477579,-0.014147248,-0.228541105,0.130937487,-0.009011435,0.002778238,-1.808327891,-0.959591758,0.000000000,2.047160498,0.000329916,-0.000310110,0.000472288,-0.000000000,-0.000000000,-0.000000000,-0.000342497,-0.000874563,-0.000511427,-2.922408500,5.698435412,-80.228107485,1.189569505,-0.210892655,0.198070388,-2.158059945,5.924160333,-80.503374586,0.854155559,41.536899721,3.204134086,-0.537040996,0.042231261,0.586058727,1.077780652,-1.408695154,-0.079883949,-1.621018949,5.881929072,-81.089433313,-0.223625093,42.945594875,3.284018036,0.240000000,3,1.001387041,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.646539884,41.778908945,6.573706083,-24.180574278,-0.309423948,-6.537854261,0.144302850
6.040000000,2,0.518032735,0.008644062,0.018503247,0.512554416,-0.005503538,-0.210036166,0.536390792,-0.051541433,-0.002487489,0.517037515,0.001688095,0.049796039,0.535437460,-0.055753514,0.001337226,0.531298743,-0.062392701,-0.238535224,0.020000000,0.060000000,0.020000000,-0.005478319,-0.014147600,-0.228539413,0.130935514,-0.009010289,0.002780338,-1.808444250,-0.959517855,0.000000000,2.047228644,-0.000004198,-0.000095352,-0.000457987,-0.000000000,-0.000000000,-0.000000000,0.000455097,0.000469136,-0.001068413,-2.820847895,5.644059503,-80.124318379,1.183446607,-0.221994126,0.199196304,-2.154582316,5.925025725,-80.505044062,0.854128271,41.538539246,3.204506968,-0.537040996,0.042231261,0.586058727,1.077780652,-1.408695154,-0.079883949,-1.617541320,5.882794464,-81.091102789,-0.223652381,42.947234400,3.284390917,0.240000000,3,0.997109043,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.620885986,41.685148430,6.531238560,-24.086226424,-0.310206137,-6.496404303,0.141816044
6.041000000,2,0.518033291,0.008643936,0.018502997,0.512554416,-0.005503538,-0.210036166,0.536391624,-0.051541488,-0.002487699,0.517037515,0.001688095,0.049796039,0.535437460,-0.055753514,0.001337226,0.531298743,-0.062392701,-0.238535224,0.020000000,0.060000000,0.020000000,-0.005478876,-0.014147474,-0.228539163,0.130936183,-0.009009949,0.002775774,-1.808398158,-0.959516598,0.000000000,2.047187339,0.000025625,-0.000107290,-0.000458402,-0.000000000,-0.000000000,-0.000000000,0.000160731,0.000795757,0.001853575,-2.822298361,5.654129023,-80.124483208,1.184810613,-0.222431870,0.195398456,-2.153992700,5.926988591,-80.499961331,0.853872608,41.536415741,3.205489068,-0.537040996,0.042231261,0.586058727,1.077780652,-1.408695154,-0.079883949,-1.616951704,5.884757330,-81.086020058,-0.223908044,42.945110895,3.285373017,0.240000000,3,1.001273946,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.620121732,41.684720361,6.536715449,-24.086448125,-0.308532590,-6.496378979,0.147245230
6.042000000,2,0.518034542,0.008641529,0.018505690,0.512554416,-0.005503538,-0.210036166,0.536392774,-0.051543990,-0.002484823,0.517037515,0.001688095,0.049796039,0.535437460,-0.055753514,0.001337226,0.531298743,-0.062392701,-0.238535224,0.020000000,0.060000000,0.020000000,-0.005480127,-0.014145067,-0.228541856,0.130938332,-0.009007247,0.002778666,-1.808279561,-0.959350857,0.000000000,2.047004894,0.000592746,-0.000455386,0.000632080,-0.000000000,-0.000000000,-0.000000000,-0.000347247,-0.001287955,0.000244247,-2.997304669,5.729952781,-80.245713252,1.192426601,-0.203409390,0.196992433,-2.155103152,5.929548243,-80.491573336,0.853531850,41.532352526,3.206800962,-0.537040996,0.042231261,0.586058727,1.077780652,-1.408695154,-0.079883949,-1.618062156,5.887316982,-81.077632063,-0.224248802,42.941047680,3.286684911,0.240000000,3,1.002041887,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.662099317,41.817716319,6.596249333,-24.233018491,-0.307785708,-6.563282004,0.145462647
6.043000000,2,0.518033390,0.008641281,0.018504947,0.512554416,-0.005503538,-0.210036166,0.536391397,-0.051544294,-0.002485600,0.517037515,0.001688095,0.049796039,0.535437460,-0.055753514,0.001337226,0.531298743,-0.062392701,-0.238535224,0.020000000,0.060000000,0.020000000,-0.005478974,-0.014144819,-0.228541112,0.130937851,-0.009007769,0.002782253,-1.808313247,-0.959366429,0.000000000,2.047041950,-0.000164110,-0.000236121,0.000107252,-0.000000000,-0.000000000,-0.000000000,0.000063614,0.000008805,-0.001078346,-2.794007558,5.682421634,-80.188721468,1.187520417,-0.223848302,0.199096737,-2.156880150,5.932844546,-80.487827042,0.852910474,41.530220263,3.208465798,-0.537040996,0.042231261,0.586058727,1.077780652,-1.408695154,-0.079883949,-1.619839154,5.890613285,-81.073885769,-0.224870178,42.938915417,3.288349747,0.240000000,3,0.999608586,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.639103515,41.706426329,6.558422463,-24.086991138,-0.309848834,-6.494193637,0.142708086
6.044000000,2,0.518030694,0.008644139,0.018502317,0.512554416,-0.005503538,-0.210036166,0.536388701,-0.051541375,-0.002488406,0.517037515,0.001688095,0.049796039,0.535437460,-0.055753514,0.001337226,0.531298743,-0.062392701,-0.238535224,0.020000000,0.060000000,0.020000000,-0.005476278,-0.014147676,-0.228538483,0.130937199,-0.009015037,0.002779170,-1.808346487,-0.959793809,0.000000000,2.047271641,-0.000446090,0.000426917,-0.000533332,-0.000000000,-0.000000000,-0.000000000,-0.000067688,0.000962254,-0.000446071,-2.703700205,5.560020403,-80.116083975,1.176696523,-0.233456907,0.198871662,-2.156070142,5.934669031,-80.485974067,0.852326962,41.529481786,3.209309722,-0.537040996,0.042231261,0.586058727,1.077780652,-1.408695154,-0.079883949,-1.619029146,5.892437770,-81.072032793,-0.225453690,42.938176940,3.289193671,0.240000000,3,1.000677749,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.574117684,41.636030231,6.474830021,-24.011421470,-0.314574975,-6.457816112,0.144044616
6.045000000,2,0.518031619,0.008643345,0.018502756,0.512554416,-0.005503538,-0.210036166,0.536389731,-0.051542183,-0.002487836,0.517037515,0.001688095,0.049796039,0.535437460,-0.055753514,0.001337226,0.531298743,-0.062392701,-0.238535224,0.020000000,0.060000000,0.020000000,-0.005477204,-0.014146883,-0.228538921,0.130938580,-0.009012321,0.002778555,-1.808265911,-0.959641174,0.000000000,2.047128913,-0.000029586,-0.000091963,-0.000198690,-0.000000000,-0.000000000,-0.000000000,-0.000566590,0.000302664,-0.000235123,-2.815371778,5.663044861,-80.153443899,1.186721445,-0.222340600,0.197991172,-2.154123486,5.932980192,-80.480191521,0.852823867,41.527138958,3.208343033,-0.537040996,0.042231261,0.586058727,1.077780652,-1.408695154,-0.079883949,-1.617082490,5.890748931,-81.066250248,-0.224956785,42.935834112,3.288226982,0.240000000,3,1.000316987,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.627767520,41.696958438,6.545450538,-24.090497977,-0.309671899,-6.497307451,0.144144458
6.046000000,2,0.518033301,0.008645861,0.018504937,0.512554416,-0.005503538,-0.210036166,0.536391791,-0.051539516,-0.002485758,0.517037515,0.001688095,0.049796039,0.535437460,-0.055753514,0.001337226,0.531298743,-0.062392701,-0.238535224,0.020000000,0.060000000,0.020000000,-0.005478885,-0.014149398,-0.228541103,0.130935790,-0.009008433,0.002773729,-1.808417034,-0.959438080,0.000000000,2.047167213,0.000379767,0.000707007,0.000480379,-0.000000000,-0.000000000,-0.000000000,0.000460445,-0.001174222,0.001439480,-2.943338573,5.501931462,-80.226524713,1.170707520,-0.208368824,0.196560067,-2.151867233,5.928810247,-80.474276208,0.853681034,41.524885058,3.206145535,-0.537040996,0.042231261,0.586058727,1.077780652,-1.408695154,-0.079883949,-1.614826237,5.886578986,-81.060334935,-0.224099618,42.933580212,3.286029484,0.240000000,3,0.999895225,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.544217956,41.795697930,6.443861731,-24.201216388,-0.315023544,-6.541986880,0.146330881
