time,phase,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,tool_contact_x,tool_contact_y,tool_contact_z,first_contact_tcp_x,first_contact_tcp_y,first_contact_tcp_z,first_contact_x,first_contact_y,first_contact_z,edge_target_x,edge_target_y,edge_target_z,tool_contact_offset_ee_x,tool_contact_offset_ee_y,tool_contact_offset_ee_z,p_CoC_x,p_CoC_y,p_CoC_z,r_eff_x,r_eff_y,r_eff_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,angular_deviation_t1_deg,angular_deviation_t2_deg,angular_deviation_normal_deg,angular_deviation_deg,t_align,pdot_x,pdot_y,pdot_z,pdot_d_x,pdot_d_y,pdot_d_z,omega_x,omega_y,omega_z,f_x,f_y,f_z,m_x,m_y,m_z,external_force_x,external_force_y,external_force_z,external_moment_x,external_moment_y,external_moment_z,contact_force_bias_x,contact_force_bias_y,contact_force_bias_z,contact_moment_bias_x,contact_moment_bias_y,contact_moment_bias_z,force_after_contact_x,force_after_contact_y,force_after_contact_z,moment_after_contact_x,moment_after_contact_y,moment_after_contact_z,push,nullspace_mode,tau_nullspace_norm,nullspace_damping,disturbance_scale,disturbance_torque_scale,disturbance_point_base_x,disturbance_point_base_y,disturbance_point_base_z,disturbance_force_base_x,disturbance_force_base_y,disturbance_force_base_z,tau_disturbance_1,tau_disturbance_2,tau_disturbance_3,tau_disturbance_4,tau_disturbance_5,tau_disturbance_6,tau_disturbance_7,tau_cmd_1,tau_cmd_2,tau_cmd_3,tau_cmd_4,tau_cmd_5,tau_cmd_6,tau_cmd_7
0.000000000,0,0.531377731,0.002416250,0.156884325,0.531375310,0.002362941,0.156853171,0.512054612,-0.057886093,0.137131669,0.531375310,0.002362941,0.156853171,0.531375310,0.002362941,0.156853171,0.531375310,0.002362941,0.156853171,-0.020000000,0.060000000,0.020000000,0.531377731,0.002416250,0.156884325,-0.019323119,-0.060302343,-0.019752656,-0.000002422,-0.000053309,-0.000031155,-0.000005739,0.000035164,-0.000099247,-1.795661017,2.356609917,0.000000000,2.962770459,-1.000000000,-0.000909439,0.000125603,-0.000116520,0.000000000,0.000000000,0.000000000,0.000041315,0.000958157,-0.000115852,0.121179064,-0.019726467,0.010072314,-0.001533453,-0.017463255,-0.008164918,-2.968117265,0.702615013,3.888698813,-1.342179925,-2.402098803,0.276508801,-2.189311612,1.145743324,3.275198325,-1.525913614,-1.815977298,0.500855782,-0.778805653,-0.443128311,0.613500488,0.183733689,-0.586121504,-0.224346981,0.000000000,3,0.998600403,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.698711990,-0.045403600,0.653278599,0.078020155,-0.229852711,0.043494750,0.173565625
0.001000000,0,0.531375798,0.002414620,0.156884053,0.531375310,0.002362941,0.156853171,0.512052488,-0.057887682,0.137131459,0.531375310,0.002362941,0.156853171,0.531375310,0.002362941,0.156853171,0.531375310,0.002362941,0.156853171,-0.020000000,0.060000000,0.020000000,0.531375798,0.002414620,0.156884053,-0.019323310,-0.060302303,-0.019752595,-0.000000489,-0.000051679,-0.000030883,0.000328586,0.000130822,-0.000124756,-1.795635904,2.356494976,0.000000000,2.962663814,-1.000000000,-0.001234875,-0.000191442,-0.000165444,0.000000000,0.000000000,0.000000000,0.000051070,0.001292913,-0.000454881,0.164960492,0.010443607,0.016658134,0.058446746,-0.008790367,-0.010313223,-2.987088231,0.733238275,3.897857219,-1.349110902,-2.414843460,0.292990471,-2.189311612,1.145743324,3.275198325,-1.525913614,-1.815977298,0.500855782,-0.797776619,-0.412505049,0.622658894,0.176802711,-0.598866161,-0.207865311,0.000000000,3,0.996462146,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.683474708,-0.048894768,0.679016787,0.092777100,-0.189843638,0.045098867,0.175183448
0.002000000,0,0.531376332,0.002412506,0.156885480,0.531375310,0.002362941,0.156853171,0.512052612,-0.057889631,0.137132781,0.531375310,0.002362941,0.156853171,0.531375310,0.002362941,0.156853171,0.531375310,0.002362941,0.156853171,-0.020000000,0.060000000,0.020000000,0.531376332,0.002412506,0.156885480,-0.019323719,-0.060302137,-0.019752699,-0.000001022,-0.000049565,-0.000032309,0.000661185,0.000229680,-0.000145578,-1.795703324,2.356564558,0.000000000,2.962760022,-1.000000000,-0.001872385,-0.000427501,-0.000756027,0.000000000,0.000000000,0.000000000,-0.000123977,0.003268657,-0.000975636,0.250032994,0.033563695,0.092370634,0.120906754,-0.040712026,-0.010672210,-3.000459032,0.768220249,3.908319702,-1.357283534,-2.426350818,0.311793638,-2.189311612,1.145743324,3.275198325,-1.525913614,-1.815977298,0.500855782,-0.811147420,-0.377523076,0.633121377,0.168630079,-0.610373519,-0.189062144,0.000000000,3,0.995018192,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.670766438,-0.137002154,0.703246620,0.194007043,-0.150434194,0.102050697,0.175256517
0.003000000,0,0.531373656,0.002410825,0.156884892,0.531375310,0.002362941,0.156853171,0.512049773,-0.057891297,0.137132305,0.531375310,0.002362941,0.156853171,0.531375310,0.002362941,0.156853171,0.531375310,0.002362941,0.156853171,-0.020000000,0.060000000,0.020000000,0.531373656,0.002410825,0.156884892,-0.019323883,-0.060302121,-0.019752587,0.000001653,-0.000047884,-0.000031721,0.000995861,0.000323819,-0.000172030,-1.795659476,2.356362490,0.000000000,2.962572723,-1.000000000,-0.003527905,-0.003498568,-0.002519757,0.000000000,0.000000000,0.000000000,0.000963377,0.008156633,-0.009197593,0.471535432,0.324911262,0.321460888,0.162676488,-0.151197745,0.006316418,-3.007000159,0.810862783,3.924046540,-1.367692576,-2.438193060,0.334653069,-2.189311612,1.145743324,3.275198325,-1.525913614,-1.815977298,0.500855782,-0.817688548,-0.334880541,0.648848215,0.158221038,-0.622215762,-0.166202713,0.000000000,3,0.990415533,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.496303472,-0.409609158,0.886479456,0.497345078,-0.121571504,0.280105244,0.157769643
0.004000000,0,0.531373604,0.002409930,0.156885805,0.531375310,0.002362941,0.156853171,0.512049361,-0.057892053,0.137133149,0.531375310,0.002362941,0.156853171,0.531375310,0.002362941,0.156853171,0.531375310,0.002362941,0.156853171,-0.020000000,0.060000000,0.020000000,0.531373604,0.002409930,0.156885805,-0.019324243,-0.060301984,-0.019752656,0.000001706,-0.000046990,-0.000032634,0.001328570,0.000421217,-0.000194164,-1.795722411,2.356348253,-0.000000000,2.962599546,-1.000000000,-0.001722307,-0.005281176,0.001222407,0.000000000,0.000000000,0.000000000,0.001230931,0.001790882,-0.014976173,0.230553203,0.489525901,-0.156890560,0.217124749,0.021903844,0.011358116,-3.004855967,0.871047476,3.938733922,-1.383302394,-2.446738183,0.366802094,-2.189311612,1.145743324,3.275198325,-1.525913614,-1.815977298,0.500855782,-0.815544355,-0.274695848,0.663535598,0.142611219,-0.630760884,-0.134053688,0.000000000,3,1.000618101,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.410148735,0.058890421,1.003098027,0.028450928,-0.085409643,0.015102028,0.153707014
0.005000000,0,0.531373732,0.002412251,0.156883586,0.531375310,0.002362941,0.156853171,0.512049360,-0.057889597,0.137130642,0.531375310,0.002362941,0.156853171,0.531375310,0.002362941,0.156853171,0.531375310,0.002362941,0.156853171,-0.020000000,0.060000000,0.020000000,0.531373732,0.002412251,0.156883586,-0.019324372,-0.060301848,-0.019752944,0.000001578,-0.000049310,-0.000030415,0.001657008,0.000516571,-0.000220778,-1.796036207,2.356215763,0.000000000,2.962684387,-1.000000000,-0.002217503,-0.004293450,-0.001501997,0.000000000,0.000000000,0.000000000,0.001580700,0.006504819,-0.012153008,0.296471618,0.398655707,0.191964190,0.271594035,-0.076986623,0.005536235,-2.996016060,0.947368407,3.940889980,-1.403624816,-2.446996301,0.407566567,-2.189311612,1.145743324,3.275198325,-1.525913614,-1.815977298,0.500855782,-0.806704448,-0.198374917,0.665691655,0.122288798,-0.631019002,-0.093289215,0.000000000,3,0.998687013,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.463136607,-0.237548899,0.956048789,0.292295261,-0.052966820,0.158606340,0.159409372
0.006000000,0,0.531372783,0.002412487,0.156879948,0.531375310,0.002362941,0.156853171,0.512048112,-0.057889249,0.137126956,0.531375310,0.002362941,0.156853171,0.531375310,0.002362941,0.156853171,0.531375310,0.002362941,0.156853171,-0.020000000,0.060000000,0.020000000,0.531372783,0.002412487,0.156879948,-0.019324670,-0.060301736,-0.019752992,0.000002527,-0.000049546,-0.000026777,0.001988054,0.000607703,-0.000245987,-1.796198684,2.355841786,-0.000000000,2.962485482,-1.000000000,0.001816808,-0.000917986,0.001207491,0.000000000,0.000000000,0.000000000,0.003038584,-0.004786747,-0.004722578,-0.242340786,0.077950977,-0.157885906,0.310520380,0.226604978,-0.019477753,-2.992060330,1.020091473,3.934443922,-1.422637894,-2.444715081,0.446559953,-2.189311612,1.145743324,3.275198325,-1.525913614,-1.815977298,0.500855782,-0.802748718,-0.125651851,0.659245598,0.103275719,-0.628737782,-0.054295829,0.000000000,3,0.988813228,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.650601518,0.347072010,0.757470727,-0.398643129,-0.024677411,-0.289433180,0.181688960
0.007000000,0,0.531371583,0.002416625,0.156875521,0.531375310,0.002362941,0.156853171,0.512046839,-0.057885060,0.137122445,0.531375310,0.002362941,0.156853171,0.531375310,0.002362941,0.156853171,0.531375310,0.002362941,0.156853171,-0.020000000,0.060000000,0.020000000,0.531371583,0.002416625,0.156875521,-0.019324744,-0.060301685,-0.019753076,0.000003727,-0.000053684,-0.000022350,0.002318003,0.000697231,-0.000275444,-1.796429779,2.355374791,-0.000000000,2.962254270,-1.000000000,0.000398113,0.001094748,-0.001479661,0.000000000,0.000000000,0.000000000,0.003263355,0.001744879,-0.001791949,-0.052785180,-0.109832507,0.185469588,0.367216022,0.081279602,-0.024634764,-3.002077586,1.066806640,3.926168241,-1.433594261,-2.446213745,0.471966135,-2.189311612,1.145743324,3.275198325,-1.525913614,-1.815977298,0.500855782,-0.812765974,-0.078936684,0.650969916,0.092319353,-0.630236447,-0.028889647,0.000000000,3,0.993719132,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.759322947,-0.014388978,0.661767382,-0.033014311,0.001330841,-0.074102726,0.188006244
0.008000000,0,0.531369026,0.002417069,0.156871103,0.531375310,0.002362941,0.156853171,0.512044754,-0.057884836,0.137118236,0.531375310,0.002362941,0.156853171,0.531375310,0.002362941,0.156853171,0.531375310,0.002362941,0.156853171,-0.020000000,0.060000000,0.020000000,0.531369026,0.002417069,0.156871103,-0.019324273,-0.060301905,-0.019752867,0.000006283,-0.000054128,-0.000017933,0.002652383,0.000785489,-0.000314373,-1.796419690,2.354832286,0.000000000,2.961816807,-1.000000000,-0.000540043,0.000926629,-0.002398577,0.000000000,0.000000000,0.000000000,0.002462622,0.004249446,0.000539926,0.072904083,-0.093190487,0.304086875,0.440261099,0.036080484,-0.032225342,-3.022777401,1.080701374,3.925155455,-1.434375039,-2.455075685,0.480112005,-2.189311612,1.145743324,3.275198325,-1.525913614,-1.815977298,0.500855782,-0.833465790,-0.065041950,0.649957130,0.091538575,-0.639098387,-0.020743777,0.000000000,3,0.993041462,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.757913358,-0.145860046,0.677848683,0.117001169,0.052276665,0.008473539,0.195456211
0.009000000,0,0.531369346,0.002418145,0.156870432,0.531375310,0.002362941,0.156853171,0.512045094,-0.057883752,0.137117521,0.531375310,0.002362941,0.156853171,0.531375310,0.002362941,0.156853171,0.531375310,0.002362941,0.156853171,-0.020000000,0.060000000,0.020000000,0.531369346,0.002418145,0.156870432,-0.019324252,-0.060301897,-0.019752912,0.000005963,-0.000055204,-0.000017262,0.002985265,0.000882137,-0.000343068,-1.796481590,2.354773371,0.000000000,2.961807511,-1.000000000,-0.000228209,0.002165823,-0.001927316,0.000000000,0.000000000,0.000000000,0.001788909,0.003261215,0.002946545,0.031223965,-0.210584794,0.242592530,0.511070739,0.079770788,-0.041258215,-3.044576530,1.067796028,3.933893112,-1.426723865,-2.469567546,0.474108218,-2.189311612,1.145743324,3.275198325,-1.525913614,-1.815977298,0.500855782,-0.855264918,-0.077947296,0.658694787,0.099189748,-0.653590248,-0.026747564,0.000000000,3,0.991439562,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.828126956,-0.062891997,0.617806037,0.030158282,0.095892231,-0.049104217,0.203906488
