time,phase,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,tool_contact_x,tool_contact_y,tool_contact_z,first_contact_tcp_x,first_contact_tcp_y,first_contact_tcp_z,first_contact_x,first_contact_y,first_contact_z,edge_target_x,edge_target_y,edge_target_z,tool_contact_offset_ee_x,tool_contact_offset_ee_y,tool_contact_offset_ee_z,p_CoC_x,p_CoC_y,p_CoC_z,r_eff_x,r_eff_y,r_eff_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,angular_deviation_t1_deg,angular_deviation_t2_deg,angular_deviation_normal_deg,angular_deviation_deg,t_align,pdot_x,pdot_y,pdot_z,pdot_d_x,pdot_d_y,pdot_d_z,omega_x,omega_y,omega_z,f_x,f_y,f_z,m_x,m_y,m_z,external_force_x,external_force_y,external_force_z,external_moment_x,external_moment_y,external_moment_z,contact_force_bias_x,contact_force_bias_y,contact_force_bias_z,contact_moment_bias_x,contact_moment_bias_y,contact_moment_bias_z,force_after_contact_x,force_after_contact_y,force_after_contact_z,moment_after_contact_x,moment_after_contact_y,moment_after_contact_z,push,nullspace_mode,tau_nullspace_norm,nullspace_damping,disturbance_scale,disturbance_torque_scale,disturbance_point_base_x,disturbance_point_base_y,disturbance_point_base_z,disturbance_force_base_x,disturbance_force_base_y,disturbance_force_base_z,tau_disturbance_1,tau_disturbance_2,tau_disturbance_3,tau_disturbance_4,tau_disturbance_5,tau_disturbance_6,tau_disturbance_7,tau_cmd_1,tau_cmd_2,tau_cmd_3,tau_cmd_4,tau_cmd_5,tau_cmd_6,tau_cmd_7
0.010000000,0,0.531323668,0.002508168,0.156790324,0.531340249,0.002571881,0.156784933,0.512036877,-0.057818192,0.137075534,0.531340249,0.002571881,0.156784933,0.531340249,0.002571881,0.156784933,0.531340249,0.002571881,0.156784933,-0.020000000,0.060000000,0.020000000,0.531323668,0.002508168,0.156790324,-0.019286791,-0.060326360,-0.019714790,0.000016581,0.000063713,-0.000005391,0.003347798,0.000944642,-0.000184578,-1.764660746,2.343830727,0.000000000,2.933866055,-1.000000000,-0.000857596,0.001839749,-0.003490722,0.000000000,0.000000000,0.000000000,0.000676034,0.006172348,0.006019647,0.116789942,-0.160531560,0.445211311,0.593831791,0.019724137,-0.032349340,-3.326732946,-0.659539896,4.061004819,1.418896740,-2.677787315,-0.202425472,-2.584236410,-0.778137464,3.605883173,1.531557332,-2.155861074,-0.256523057,-0.742496536,0.118597567,0.455121646,-0.112660592,-0.521926241,0.054097585,0.000000000,3,0.979462037,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.784679525,-0.246937786,0.663035715,0.208885265,0.143835605,0.047837844,0.192966671
0.011000000,0,0.531324094,0.002506327,0.156790107,0.531340249,0.002571881,0.156784933,0.512036957,-0.057819897,0.137075237,0.531340249,0.002571881,0.156784933,0.531340249,0.002571881,0.156784933,0.531340249,0.002571881,0.156784933,-0.020000000,0.060000000,0.020000000,0.531324094,0.002506327,0.156790107,-0.019287137,-0.060326224,-0.019714870,0.000016155,0.000065554,-0.000005173,0.003680174,0.001040866,-0.000209136,-1.764743798,2.343784827,0.000000000,2.933879341,-1.000000000,-0.000895311,0.001563993,-0.002824406,0.000000000,0.000000000,0.000000000,0.001277813,0.005698826,0.005352483,0.121827233,-0.134896535,0.360017130,0.644318772,0.048508636,-0.034121702,-3.331208712,-0.682658983,4.090305542,1.419805051,-2.697363911,-0.215766693,-2.584236410,-0.778137464,3.605883173,1.531557332,-2.155861074,-0.256523057,-0.746972301,0.095478481,0.484422369,-0.111752281,-0.541502836,0.040756364,0.000000000,3,0.973571250,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.768836985,-0.174584601,0.682370817,0.150113262,0.178522256,0.013135226,0.193518434
0.012000000,0,0.531323904,0.002504024,0.156790751,0.531340249,0.002571881,0.156784933,0.512036558,-0.057822089,0.137075748,0.531340249,0.002571881,0.156784933,0.531340249,0.002571881,0.156784933,0.531340249,0.002571881,0.156784933,-0.020000000,0.060000000,0.020000000,0.531323904,0.002504024,0.156790751,-0.019287346,-0.060326113,-0.019715004,0.000016345,0.000067856,-0.000005818,0.004013120,0.001141701,-0.000234451,-1.764795182,2.344003098,0.000000000,2.934084620,-1.000000000,-0.000766218,0.001834301,-0.001796550,0.000000000,0.000000000,0.000000000,0.002146488,0.003636939,0.004387447,0.104697550,-0.160994323,0.227810911,0.690746368,0.117668898,-0.036317821,-3.328130519,-0.690341948,4.107308464,1.415754488,-2.708635888,-0.221080660,-2.584236410,-0.778137464,3.605883173,1.531557332,-2.155861074,-0.256523057,-0.743894109,0.087795516,0.501425291,-0.115802844,-0.552774814,0.035442397,0.000000000,3,0.970266279,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.782596180,-0.032783241,0.673642447,0.022326226,0.207660280,-0.070865871,0.194776958
0.013000000,0,0.531325116,0.002503934,0.156793227,0.531340249,0.002571881,0.156784933,0.512037520,-0.057822050,0.137078073,0.531340249,0.002571881,0.156784933,0.531340249,0.002571881,0.156784933,0.531340249,0.002571881,0.156784933,-0.020000000,0.060000000,0.020000000,0.531325116,0.002503934,0.156793227,-0.019287596,-0.060325984,-0.019715154,0.000015133,0.000067946,-0.000008294,0.004345956,0.001243004,-0.000258933,-1.764851803,2.344248490,0.000000000,2.934314718,-1.000000000,-0.000654331,-0.000492491,-0.001209381,0.000000000,0.000000000,0.000000000,0.002186056,0.003078695,-0.001944510,0.089609940,0.057743511,0.154315048,0.748621713,0.145877346,-0.026742745,-3.311707805,-0.683297908,4.100271437,1.406948521,-2.703857579,-0.218771576,-2.584236410,-0.778137464,3.605883173,1.531557332,-2.155861074,-0.256523057,-0.727471395,0.094839556,0.494388264,-0.124608811,-0.547996504,0.037751481,0.000000000,3,0.970128337,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.656663131,0.035744392,0.817008910,-0.040093722,0.247355820,-0.107704760,0.184917548
0.014000000,0,0.531325574,0.002499099,0.156794572,0.531340249,0.002571881,0.156784933,0.512037364,-0.057826650,0.137079297,0.531340249,0.002571881,0.156784933,0.531340249,0.002571881,0.156784933,0.531340249,0.002571881,0.156784933,-0.020000000,0.060000000,0.020000000,0.531325574,0.002499099,0.156794572,-0.019288210,-0.060325748,-0.019715275,0.000014676,0.000072782,-0.000009639,0.004678461,0.001341768,-0.000278210,-1.764920555,2.344350154,-0.000000000,2.934437290,-1.000000000,-0.000505392,-0.002238048,-0.000735679,0.000000000,0.000000000,0.000000000,0.001827136,0.002353180,-0.005287960,0.069674507,0.222524563,0.095000959,0.813211874,0.179699847,-0.022975953,-3.281921381,-0.655658827,4.066911699,1.391641001,-2.681859822,-0.205756552,-2.584236410,-0.778137464,3.605883173,1.531557332,-2.155861074,-0.256523057,-0.697684970,0.122478637,0.461028526,-0.139916331,-0.525998748,0.050766505,0.000000000,3,0.973497561,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.567581257,0.103244537,0.928460566,-0.105129611,0.291848112,-0.150030585,0.181407375
0.015000000,0,0.531325045,0.002497575,0.156796020,0.531340249,0.002571881,0.156784933,0.512036178,-0.057827878,0.137080482,0.531340249,0.002571881,0.156784933,0.531340249,0.002571881,0.156784933,0.531340249,0.002571881,0.156784933,-0.020000000,0.060000000,0.020000000,0.531325045,0.002497575,0.156796020,-0.019288867,-0.060325452,-0.019715538,0.000015204,0.000074306,-0.000011087,0.005008052,0.001438751,-0.000297364,-1.765156211,2.344349937,-0.000000000,2.934578859,-1.000000000,-0.000728780,-0.004407214,-0.000582299,0.000000000,0.000000000,0.000000000,0.002074184,0.002723882,-0.010366449,0.099618465,0.427031108,0.077131603,0.867612790,0.184680000,-0.014819043,-3.241187870,-0.602626831,4.010864954,1.368511971,-2.645213307,-0.179423514,-2.584236410,-0.778137464,3.605883173,1.531557332,-2.155861074,-0.256523057,-0.656951459,0.175510633,0.404981781,-0.163045361,-0.489352232,0.077099543,0.000000000,3,0.970271633,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.448629786,0.111133002,1.059450212,-0.101995797,0.330425083,-0.149367783,0.172551094
0.016000000,0,0.531326405,0.002497741,0.156798683,0.531340249,0.002571881,0.156784933,0.512037496,-0.057827627,0.137082931,0.531340249,0.002571881,0.156784933,0.531340249,0.002571881,0.156784933,0.531340249,0.002571881,0.156784933,-0.020000000,0.060000000,0.020000000,0.531326405,0.002497741,0.156798683,-0.019288909,-0.060325368,-0.019715752,0.000013844,0.000074139,-0.000013750,0.005340735,0.001542924,-0.000324328,-1.765225013,2.344759390,0.000000000,2.934947350,-1.000000000,0.001450231,-0.002236930,0.002566039,0.000000000,0.000000000,0.000000000,0.001885641,-0.004357875,-0.005289741,-0.191518853,0.219513510,-0.329023261,0.931527946,0.383852614,-0.032913200,-3.191237040,-0.531372872,3.929968999,1.339655719,-2.593398842,-0.143514471,-2.584236410,-0.778137464,3.605883173,1.531557332,-2.155861074,-0.256523057,-0.607000629,0.246764592,0.324085826,-0.191901613,-0.437537768,0.113008586,0.000000000,3,0.970569283,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.576469528,0.576980296,0.941807821,-0.593781087,0.372072554,-0.445333421,0.189757899
0.017000000,0,0.531326114,0.002493730,0.156800205,0.531340249,0.002571881,0.156784933,0.512036824,-0.057831452,0.137084255,0.531340249,0.002571881,0.156784933,0.531340249,0.002571881,0.156784933,0.531340249,0.002571881,0.156784933,-0.020000000,0.060000000,0.020000000,0.531326114,0.002493730,0.156800205,-0.019289290,-0.060325182,-0.019715949,0.000014135,0.000078150,-0.000015271,0.005671820,0.001641172,-0.000347646,-1.765380607,2.344830588,0.000000000,2.935097814,-1.000000000,0.001085710,-0.002053401,0.002261229,0.000000000,0.000000000,0.000000000,0.002142797,-0.004060114,-0.008441431,-0.142783925,0.203105922,-0.290353207,0.986490520,0.392121648,-0.029105066,-3.133306309,-0.459674453,3.819352007,1.310248466,-2.524380129,-0.107416235,-2.584236410,-0.778137464,3.605883173,1.531557332,-2.155861074,-0.256523057,-0.549069898,0.318463010,0.213468834,-0.221308866,-0.368519055,0.149106823,0.000000000,3,0.967710491,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.579544222,0.555388456,0.945862771,-0.564133512,0.401811728,-0.439528295,0.185299153
0.018000000,0,0.531325803,0.002495672,0.156800897,0.531340249,0.002571881,0.156784933,0.512036589,-0.057829481,0.137084783,0.531340249,0.002571881,0.156784933,0.531340249,0.002571881,0.156784933,0.531340249,0.002571881,0.156784933,-0.020000000,0.060000000,0.020000000,0.531325803,0.002495672,0.156800897,-0.019289214,-0.060325153,-0.019716114,0.000014446,0.000076209,-0.000015964,0.006002674,0.001737061,-0.000379302,-1.765560356,2.344763805,-0.000000000,2.935152580,-1.000000000,0.000870368,-0.000268934,0.002192277,0.000000000,0.000000000,0.000000000,0.002867410,-0.003412777,-0.003522818,-0.113958360,0.034710193,-0.283313965,1.036121732,0.396382049,-0.042147971,-3.068525731,-0.401155162,3.687909761,1.284468812,-2.442907866,-0.078286114,-2.584236410,-0.778137464,3.605883173,1.531557332,-2.155861074,-0.256523057,-0.484289320,0.376982302,0.082026588,-0.247088519,-0.287046792,0.178236944,0.000000000,3,0.960772125,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.677400101,0.550541723,0.845076510,-0.552485661,0.434141241,-0.437081013,0.197044238
0.019000000,0,0.531325206,0.002495052,0.156799988,0.531340249,0.002571881,0.156784933,0.512035489,-0.057829879,0.137083690,0.531340249,0.002571881,0.156784933,0.531340249,0.002571881,0.156784933,0.531340249,0.002571881,0.156784933,-0.020000000,0.060000000,0.020000000,0.531325206,0.002495052,0.156799988,-0.019289718,-0.060324932,-0.019716298,0.000015043,0.000076828,-0.000015055,0.006333398,0.001833512,-0.000401169,-1.765734823,2.344732725,0.000000000,2.935232703,-1.000000000,0.000496203,0.001708053,0.001357058,0.000000000,0.000000000,0.000000000,0.003421802,-0.002554644,-0.000085114,-0.063932743,-0.150722212,-0.177924325,1.087981354,0.394502667,-0.051198993,-2.998899406,-0.364573499,3.551852038,1.265034300,-2.357712806,-0.060811854,-2.584236410,-0.778137464,3.605883173,1.531557332,-2.155861074,-0.256523057,-0.414662996,0.413563965,-0.054031135,-0.266523031,-0.201851731,0.195711204,0.000000000,3,0.958401482,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.783491790,0.483585664,0.742060887,-0.487038491,0.462530721,-0.415440175,0.205575199
