time,phase,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,tool_contact_x,tool_contact_y,tool_contact_z,first_contact_tcp_x,first_contact_tcp_y,first_contact_tcp_z,first_contact_x,first_contact_y,first_contact_z,edge_target_x,edge_target_y,edge_target_z,tool_contact_offset_ee_x,tool_contact_offset_ee_y,tool_contact_offset_ee_z,p_CoC_x,p_CoC_y,p_CoC_z,r_eff_x,r_eff_y,r_eff_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,angular_deviation_t1_deg,angular_deviation_t2_deg,angular_deviation_normal_deg,angular_deviation_deg,t_align,pdot_x,pdot_y,pdot_z,pdot_d_x,pdot_d_y,pdot_d_z,omega_x,omega_y,omega_z,f_x,f_y,f_z,m_x,m_y,m_z,external_force_x,external_force_y,external_force_z,external_moment_x,external_moment_y,external_moment_z,contact_force_bias_x,contact_force_bias_y,contact_force_bias_z,contact_moment_bias_x,contact_moment_bias_y,contact_moment_bias_z,force_after_contact_x,force_after_contact_y,force_after_contact_z,moment_after_contact_x,moment_after_contact_y,moment_after_contact_z,push,nullspace_mode,tau_nullspace_norm,nullspace_damping,disturbance_scale,disturbance_torque_scale,disturbance_point_base_x,disturbance_point_base_y,disturbance_point_base_z,disturbance_force_base_x,disturbance_force_base_y,disturbance_force_base_z,tau_disturbance_1,tau_disturbance_2,tau_disturbance_3,tau_disturbance_4,tau_disturbance_5,tau_disturbance_6,tau_disturbance_7,tau_cmd_1,tau_cmd_2,tau_cmd_3,tau_cmd_4,tau_cmd_5,tau_cmd_6,tau_cmd_7
0.067000000,0,0.531294641,0.002528322,0.156692064,0.531342843,0.002381401,0.156802451,0.511774467,-0.057665294,0.136802006,0.531342843,0.002381401,0.156802451,0.531342843,0.002381401,0.156802451,0.531342843,0.002381401,0.156802451,-0.020000000,0.060000000,0.020000000,0.531294641,0.002528322,0.156692064,-0.019520174,-0.060193616,-0.019890058,0.000048202,-0.000146921,0.000110387,0.019990212,0.006263635,0.001190645,-1.929132944,2.335529186,0.000000000,3.029232658,-1.000000000,-0.002434137,0.004272701,-0.006472100,0.000000000,0.000000000,0.000000000,0.068628694,0.012256883,-0.088547554,0.331974514,-0.418625088,0.842610209,2.524706546,0.760740595,0.264766606,-1.696126965,0.382527884,2.414484076,-0.569590886,-1.485892583,0.159839050,-2.465432458,0.981861006,3.633894682,-1.510586378,-2.120423305,0.415499396,0.769305493,-0.599333122,-1.219410607,0.940995492,0.634530722,-0.255660346,0.000000000,3,0.974618272,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.622445846,0.220545413,1.213315755,-0.269898668,1.054790903,-0.606948102,-0.110963137
0.068000000,0,0.531293160,0.002533644,0.156686461,0.531342843,0.002381401,0.156802451,0.511766652,-0.057656478,0.136792047,0.531342843,0.002381401,0.156802451,0.531342843,0.002381401,0.156802451,0.531342843,0.002381401,0.156802451,-0.020000000,0.060000000,0.020000000,0.531293160,0.002533644,0.156686461,-0.019526508,-0.060190122,-0.019894414,0.000049682,-0.000152242,0.000115990,0.020248737,0.006348411,0.001264331,-1.933348713,2.334928575,-0.000000000,3.031456530,-1.000000000,-0.002200532,0.004396833,-0.006611968,0.000000000,0.000000000,0.000000000,0.069141094,0.012408422,-0.090173923,0.300962137,-0.430989755,0.861298682,2.562899841,0.770978209,0.274323724,-1.686787064,0.385457124,2.407085469,-0.555211657,-1.478830643,0.162519743,-2.465432458,0.981861006,3.633894682,-1.510586378,-2.120423305,0.415499396,0.778645394,-0.596403882,-1.226809213,0.955374721,0.641592662,-0.252979653,0.000000000,3,0.967400121,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.614506900,0.225904470,1.219040952,-0.287302489,1.071108870,-0.622178949,-0.121795649
0.069000000,0,0.531291667,0.002540387,0.156681426,0.531342843,0.002381401,0.156802451,0.511759248,-0.057646294,0.136782405,0.531342843,0.002381401,0.156802451,0.531342843,0.002381401,0.156802451,0.531342843,0.002381401,0.156802451,-0.020000000,0.060000000,0.020000000,0.531291667,0.002540387,0.156681426,-0.019532419,-0.060186681,-0.019899021,0.000051176,-0.000158986,0.000121025,0.020503829,0.006435520,0.001331769,-1.937768961,2.334458128,0.000000000,3.033915506,-1.000000000,-0.002086771,0.005200293,-0.006511346,0.000000000,0.000000000,0.000000000,0.072441389,0.011912623,-0.092443985,0.285993056,-0.507818556,0.848398089,2.557652216,0.797449847,0.284857023,-1.679962220,0.398692382,2.399923087,-0.543961240,-1.472624365,0.170650653,-2.465432458,0.981861006,3.633894682,-1.510586378,-2.120423305,0.415499396,0.785470237,-0.583168624,-1.233971595,0.966625139,0.647798940,-0.244848743,0.000000000,3,0.964213011,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.642635572,0.262192386,1.183437168,-0.325997710,1.055950392,-0.653263915,-0.132817399
0.070000000,0,0.531286910,0.002545892,0.156672345,0.531342843,0.002381401,0.156802451,0.511748421,-0.057637430,0.136769125,0.531342843,0.002381401,0.156802451,0.531342843,0.002381401,0.156802451,0.531342843,0.002381401,0.156802451,-0.020000000,0.060000000,0.020000000,0.531286910,0.002545892,0.156672345,-0.019538489,-0.060183322,-0.019903220,0.000055933,-0.000164491,0.000130106,0.020762451,0.006512603,0.001398457,-1.941988752,2.333414534,0.000000000,3.035810221,-1.000000000,-0.003001232,0.005052237,-0.007464364,0.000000000,0.000000000,0.000000000,0.071847015,0.014352575,-0.091680466,0.408838646,-0.493794226,0.972078234,2.613380489,0.750599454,0.290131723,-1.674576155,0.414804533,2.394780676,-0.533619988,-1.467808192,0.180322164,-2.465432458,0.981861006,3.633894682,-1.510586378,-2.120423305,0.415499396,0.790856302,-0.567056473,-1.239114006,0.976966390,0.652615114,-0.235177233,0.000000000,3,0.969456367,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.633751704,0.127294796,1.211097237,-0.173860551,1.084642443,-0.569747502,-0.137327211
0.071000000,0,0.531286612,0.002553587,0.156668124,0.531342843,0.002381401,0.156802451,0.511742335,-0.057626334,0.136760303,0.531342843,0.002381401,0.156802451,0.531342843,0.002381401,0.156802451,0.531342843,0.002381401,0.156802451,-0.020000000,0.060000000,0.020000000,0.531286612,0.002553587,0.156668124,-0.019544277,-0.060179921,-0.019907821,0.000056231,-0.000172185,0.000134327,0.021018131,0.006601170,0.001464389,-1.946378130,2.333030376,0.000000000,3.038324959,-1.000000000,-0.002221493,0.007189752,-0.006737831,0.000000000,0.000000000,0.000000000,0.073770090,0.012653279,-0.089376233,0.304741464,-0.697083296,0.877560630,2.630366048,0.810339430,0.290115643,-1.668965482,0.426224682,2.392635078,-0.521865516,-1.464341321,0.187542924,-2.465432458,0.981861006,3.633894682,-1.510586378,-2.120423305,0.415499396,0.796466975,-0.555636324,-1.241259604,0.988720863,0.656081984,-0.227956472,0.000000000,3,0.973224661,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.744072175,0.255969333,1.104646912,-0.319149417,1.082548145,-0.660032838,-0.136724691
0.072000000,0,0.531284813,0.002558664,0.156663536,0.531342843,0.002381401,0.156802451,0.511733934,-0.057617609,0.136751171,0.531342843,0.002381401,0.156802451,0.531342843,0.002381401,0.156802451,0.531342843,0.002381401,0.156802451,-0.020000000,0.060000000,0.020000000,0.531284813,0.002558664,0.156663536,-0.019550879,-0.060176273,-0.019912365,0.000058030,-0.000177262,0.000138916,0.021273895,0.006686789,0.001542914,-1.950748819,2.332491675,0.000000000,3.040713464,-1.000000000,-0.002105193,0.007177044,-0.006089926,0.000000000,0.000000000,0.000000000,0.078649010,0.011926952,-0.098326124,0.289527109,-0.697257841,0.795151867,2.599522199,0.838040770,0.315486885,-1.662747743,0.427502482,2.388347521,-0.507185955,-1.459521952,0.189423265,-2.465432458,0.981861006,3.633894682,-1.510586378,-2.120423305,0.415499396,0.802684715,-0.554358524,-1.245547162,1.003400424,0.660901353,-0.226076131,0.000000000,3,0.968964752,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.715889478,0.330629478,1.120180761,-0.385788774,1.044755429,-0.698499009,-0.162685623
0.073000000,0,0.531282181,0.002562930,0.156657353,0.531342843,0.002381401,0.156802451,0.511725137,-0.057609903,0.136740648,0.531342843,0.002381401,0.156802451,0.531342843,0.002381401,0.156802451,0.531342843,0.002381401,0.156802451,-0.020000000,0.060000000,0.020000000,0.531282181,0.002562930,0.156657353,-0.019557044,-0.060172833,-0.019916705,0.000060662,-0.000181529,0.000145098,0.021532290,0.006770201,0.001613391,-1.954978783,2.331820838,-0.000000000,3.042914797,-1.000000000,-0.002400697,0.006554594,-0.006479210,0.000000000,0.000000000,0.000000000,0.079652700,0.012740818,-0.100140278,0.329379431,-0.638868235,0.846580245,2.630136928,0.831359292,0.325675364,-1.655052247,0.423219716,2.377470207,-0.491082655,-1.450895531,0.188377020,-2.465432458,0.981861006,3.633894682,-1.510586378,-2.120423305,0.415499396,0.810380211,-0.558641290,-1.256424476,1.019503723,0.669527775,-0.227122377,0.000000000,3,0.967297983,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.673677362,0.289137041,1.167758614,-0.340398011,1.058673563,-0.679025816,-0.173196155
0.074000000,0,0.531280953,0.002567503,0.156650753,0.531342843,0.002381401,0.156802451,0.511718021,-0.057601941,0.136729592,0.531342843,0.002381401,0.156802451,0.531342843,0.002381401,0.156802451,0.531342843,0.002381401,0.156802451,-0.020000000,0.060000000,0.020000000,0.531280953,0.002567503,0.156650753,-0.019562933,-0.060169444,-0.019921161,0.000061889,-0.000186102,0.000151698,0.021789394,0.006855628,0.001679984,-1.959287670,2.331263798,0.000000000,3.045258457,-1.000000000,-0.002036796,0.006120078,-0.006599777,0.000000000,0.000000000,0.000000000,0.079880625,0.012089592,-0.100175471,0.280914966,-0.598488259,0.863481024,2.672800161,0.862820201,0.330773346,-1.646466339,0.421280795,2.363418100,-0.475826201,-1.440368033,0.188581826,-2.465432458,0.981861006,3.633894682,-1.510586378,-2.120423305,0.415499396,0.818966119,-0.560580211,-1.270476582,1.034760177,0.680055272,-0.226917571,0.000000000,3,0.965610670,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.645926665,0.319604837,1.203228684,-0.387735897,1.082966417,-0.719304382,-0.178661370
0.075000000,0,0.531278960,0.002571224,0.156644380,0.531342843,0.002381401,0.156802451,0.511709639,-0.057594660,0.136718740,0.531342843,0.002381401,0.156802451,0.531342843,0.002381401,0.156802451,0.531342843,0.002381401,0.156802451,-0.020000000,0.060000000,0.020000000,0.531278960,0.002571224,0.156644380,-0.019569321,-0.060165884,-0.019925640,0.000063883,-0.000189822,0.000158071,0.022045735,0.006939626,0.001754438,-1.963631904,2.330634974,-0.000000000,3.047574386,-1.000000000,-0.001586984,0.004272601,-0.005230161,0.000000000,0.000000000,0.000000000,0.080993235,0.009508332,-0.105353416,0.221216670,-0.426219915,0.690512652,2.700579163,0.939009532,0.346045912,-1.637595775,0.428121141,2.346192595,-0.463274149,-1.428112961,0.193420673,-2.465432458,0.981861006,3.633894682,-1.510586378,-2.120423305,0.415499396,0.827836683,-0.553739865,-1.287702088,1.047312229,0.692310344,-0.222078723,0.000000000,3,0.958679917,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.534263482,0.497489531,1.315758580,-0.557641152,1.098983606,-0.823238097,-0.195141239
0.076000000,0,0.531276391,0.002574419,0.156637040,0.531342843,0.002381401,0.156802451,0.511700179,-0.057587760,0.136706984,0.531342843,0.002381401,0.156802451,0.531342843,0.002381401,0.156802451,0.531342843,0.002381401,0.156802451,-0.020000000,0.060000000,0.020000000,0.531276391,0.002574419,0.156637040,-0.019576212,-0.060162179,-0.019930056,0.000066452,-0.000193017,0.000165411,0.022302171,0.007020503,0.001836228,-1.967963084,2.329837073,0.000000000,3.049757283,-1.000000000,-0.001889675,0.002752512,-0.005877067,0.000000000,0.000000000,0.000000000,0.080341629,0.011114721,-0.109938794,0.261994191,-0.282827899,0.776010662,2.755535555,0.910248437,0.363038988,-1.627112584,0.451107656,2.322180114,-0.455628069,-1.411885393,0.206756897,-2.465432458,0.981861006,3.633894682,-1.510586378,-2.120423305,0.415499396,0.838319873,-0.530753350,-1.311714569,1.054958310,0.708537912,-0.208742499,0.000000000,3,0.963040580,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.444179707,0.415206719,1.426400832,-0.476331549,1.125457179,-0.778432157,-0.211520838
