run_time_s,segment_id,phase_time_s,event,sigma_min,sigma_rate_per_s,sigma_plus,sigma_minus,probe_difference,probe_confidence,gradient_abs_per_rad,direction_valid,push_active,k_sigma_Nm,alpha_rad,tau_sigma_norm_Nm,sigma_power_W,nullspace_speed_rad_s,speed_toward_better_rad_s,peak_nullspace_speed_rad_s,peak_abs_speed_toward_better_rad_s,min_speed_toward_better_rad_s,max_speed_toward_better_rad_s,raw_joint_speed_rad_s,nullspace_speed_fraction,raw_velocity_dominant_joint,raw_velocity_dominant_share_pct,sigma_dominant_joint,sigma_dominant_share_pct,position_error_mm,rotation_error_deg,peak_position_error_mm,peak_rotation_error_deg,cartesian_speed_mm_s,angular_speed_deg_s,command_force_norm_N,command_moment_norm_Nm,tau_task_norm_Nm,tau_nullspace_norm_Nm,tau_cmd_norm_Nm,nullspace_damping_Nms_rad,disturbance_scale,disturbance_force_norm_N,disturbance_tau_norm_Nm,disturbance_torque_scale,external_force_delta_norm_N,external_moment_delta_norm_Nm,external_joint_torque_delta_norm_Nm,external_joint_torque_along_nbest_Nm,peak_external_force_delta_norm_N,peak_external_moment_delta_norm_Nm,peak_external_joint_torque_delta_norm_Nm,external_joint_torque_baseline_valid,joint_contact,cartesian_contact,Jn_norm,e_p_x_mm,e_p_y_mm,e_p_z_mm,e_R_x_deg,e_R_y_deg,e_R_z_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,dq1_rad_s,dq2_rad_s,dq3_rad_s,dq4_rad_s,dq5_rad_s,dq6_rad_s,dq7_rad_s,n_best_1,n_best_2,n_best_3,n_best_4,n_best_5,n_best_6,n_best_7,dqN_1_rad_s,dqN_2_rad_s,dqN_3_rad_s,dqN_4_rad_s,dqN_5_rad_s,dqN_6_rad_s,dqN_7_rad_s,tau_sigma_1_Nm,tau_sigma_2_Nm,tau_sigma_3_Nm,tau_sigma_4_Nm,tau_sigma_5_Nm,tau_sigma_6_Nm,tau_sigma_7_Nm,tau_ext_delta_1_Nm,tau_ext_delta_2_Nm,tau_ext_delta_3_Nm,tau_ext_delta_4_Nm,tau_ext_delta_5_Nm,tau_ext_delta_6_Nm,tau_ext_delta_7_Nm
0.000000000,0,0.000000000,hold_start,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.836888285,12.106380565,-0.522176652,-130.917848753,-0.128207458,142.885394349,44.746039678,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0,0.000000000,sample,0.216514017,,0.215823875,0.216203715,0.000379840,379.840313238,0.002374002,1,1,1.500000000,0.080000000,1.500000000,0.000908406,0.000605604,0.000605604,0.000605604,0.000605604,0.000000000,0.000605604,0.003103232,0.195152582,2,60.967368365,1,46.348731301,0.030145759,0.012282566,0.030145759,0.012282566,1.695496937,0.162225688,0.046177967,0.029432341,0.079494944,1.500000000,1.502104751,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.609035493,0.385286614,0.000000000,0.000000000,0.609035493,0.385286614,0.000000000,1,0,0,0.000000000,-0.009767177,0.009677968,-0.026827337,0.001096122,0.002265288,-0.012021997,0.839574939,12.103798799,-0.525679248,-130.917219916,-0.128914266,142.884477302,44.733842260,0.000666522,0.002423053,0.001657963,0.000601937,0.000344587,-0.000246290,0.000155050,-0.680799025,-0.001288044,0.673991481,0.000098812,-0.234299065,-0.000301627,0.165379441,-0.000412294,-0.000000780,0.000408172,0.000000060,-0.000141892,-0.000000183,0.000100154,-1.021198538,-0.001932066,1.010987221,0.000148219,-0.351448598,-0.000452441,0.248069161,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.050000000,0,0.050000000,sample,0.216520349,0.000126629,0.215863601,0.216177526,0.000313926,313.925798631,0.001962036,1,1,1.500000000,0.080000000,1.500000000,0.121619076,0.081079384,0.081079384,0.081079384,0.081079384,-0.001080283,0.081079384,0.084964267,0.954276272,3,53.371656091,1,46.342669131,0.105677847,0.022729651,0.105677847,0.022729651,5.176988019,0.842538084,0.464452651,0.137321988,0.472337235,1.500000000,1.573011512,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.169549600,0.205048213,0.444034196,0.214269466,0.628407035,0.450483459,0.444034196,1,0,0,0.000000000,0.026548726,-0.053428748,0.087225807,-0.019430153,-0.009060729,-0.007550455,0.747371375,12.115825963,-0.431239162,-130.917673146,-0.127447714,142.885894953,44.737280498,-0.057714785,0.005918853,0.062071416,-0.000138876,0.000093504,0.000046421,-0.000081053,-0.680754502,-0.001053939,0.673923648,0.000097779,-0.234516357,-0.000298465,0.165532758,-0.055195156,-0.000085453,0.054641314,0.000007928,-0.019014442,-0.000024199,0.013421294,-1.021131752,-0.001580909,1.010885472,0.000146668,-0.351774535,-0.000447697,0.248299137,-0.331422386,-0.187467850,0.006246207,0.025015054,0.072948187,0.214760719,0.008544138
0.100000000,0,0.100000000,sample,0.216530251,0.000198049,0.215947846,0.216113725,0.000165879,165.879126400,0.001036745,1,1,1.500000000,0.080000000,1.500000000,0.150870190,0.100580126,0.100580126,0.118238134,0.118238134,0.000000000,0.118238134,0.104251402,0.964784399,3,55.193845124,1,46.339647728,0.265536526,0.094278515,0.265536526,0.094278515,6.197952413,0.927171549,0.781706675,0.193521964,0.594107800,1.500000000,1.613672152,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.671889976,0.255185754,0.583610506,0.438512071,0.718279220,0.304324130,0.583610506,1,0,0,0.000000000,0.056352432,-0.206375250,0.157300051,-0.063836343,-0.016989542,0.067266003,0.540565888,12.122430627,-0.217989119,-130.918579856,-0.127591352,142.885769018,44.813905629,-0.069499908,-0.000885945,0.077451036,0.000337278,-0.000204407,0.000128010,0.006204667,-0.680732310,-0.000522364,0.673887742,0.000097936,-0.234629172,-0.000298946,0.165612842,-0.068468142,-0.000052539,0.067779714,0.000009850,-0.023599032,-0.000030068,0.016657361,-1.021098464,-0.000783546,1.010831613,0.000146904,-0.351943758,-0.000448419,0.248419263,-0.357449347,-0.048739499,0.311164938,-0.014128497,0.085806000,0.323859904,0.034416687
0.150000000,0,0.150000000,sample,0.216533113,0.000057243,0.216048118,0.216019125,0.000028994,28.993816119,0.000181211,1,1,1.500000000,0.080000000,1.500000000,0.138176583,0.092117722,0.092117722,0.099717482,0.099717482,0.000000000,0.099717482,0.094967870,0.969988294,3,50.050255068,1,46.340179330,0.385012345,0.138396538,0.387549321,0.138396538,2.294667341,1.053274330,0.863791234,0.266921805,0.591480872,1.500000000,1.612629549,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.779600264,0.324080434,0.736857524,0.580852129,0.799263262,0.326253068,0.739512728,1,0,0,0.000000000,0.049192606,-0.353407144,0.144630509,-0.105270128,-0.015362883,0.088519963,0.349788644,12.121330058,-0.020714243,-130.918165817,-0.127502089,142.886173930,44.837195568,-0.066216310,-0.000409127,0.067186164,0.000632785,0.000197701,0.000031946,0.010941117,-0.680736214,-0.000030168,0.673894141,0.000097859,-0.234609859,-0.000298710,0.165598936,-0.062707870,-0.000002779,0.062077593,0.000009015,-0.021611726,-0.000027516,0.015254597,-1.021104321,-0.000045251,1.010841212,0.000146789,-0.351914789,-0.000448065,0.248398404,-0.562597044,-0.001482096,0.311601700,-0.035527208,0.090190707,0.341900319,0.055257464
0.200000000,0,0.200000000,sample,0.216533352,0.000004766,0.216037792,0.216029943,0.000007849,7.849237534,0.000049058,1,1,1.500000000,0.080000000,1.500000000,-0.075330106,0.050220071,-0.050220071,0.089452018,0.089452018,-0.078857396,0.089452018,0.051961654,0.966483295,3,56.314861366,1,46.339945791,0.281532911,0.160331468,0.390892112,0.160331468,7.129485564,0.536741945,0.330180316,0.204233992,0.396960955,1.500000000,1.551715326,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.909035107,0.398266492,0.688978660,0.516089260,0.910719866,0.398266492,0.778430621,1,0,0,0.000000000,0.050937155,-0.232809643,0.149886145,-0.116726919,-0.016009483,0.108741448,0.305458976,12.121814409,0.008283849,-130.918276979,-0.118585312,142.886181685,44.834315087,0.025699611,0.000207812,-0.038993703,0.000399935,0.016132913,0.000018537,-0.016079809,-0.680734499,0.000040675,0.673891307,0.000091019,-0.234618600,-0.000277830,0.165605173,0.034186535,-0.000002043,-0.033842869,-0.000004571,0.011782563,0.000013953,-0.008316703,-1.021101748,0.000061012,1.010836961,0.000136529,-0.351927900,-0.000416745,0.248407759,-0.370303520,0.026094917,0.432251968,0.003331820,0.156514480,0.349599532,0.057588832
0.250000000,0,0.250000000,sample,0.216533355,0.000000065,0.216032176,0.216035606,0.000003430,3.429606307,0.000021435,1,1,1.500000000,0.080000000,1.500000000,0.022916326,0.015277550,0.015277550,0.046767659,0.046767659,-0.046767659,0.022327007,0.015377106,0.993525699,3,50.438622600,1,46.339594048,0.272673438,0.168682014,0.279880165,0.168946748,1.130502182,0.124633733,0.496556253,0.149281497,0.344421226,1.500000000,1.539039445,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.635131003,0.599375284,0.739453663,-0.456677425,1.004852471,0.676806363,0.819079889,1,0,0,0.000000000,0.053241486,-0.216851055,0.156498460,-0.121367066,-0.016791977,0.115938289,0.286859268,12.122517684,0.024177561,-130.918276778,-0.116401778,142.886120972,44.836706618,0.010184857,-0.001016652,-0.010920845,0.000787855,0.002918025,0.000049146,-0.001813189,0.680731915,-0.000079964,-0.673887505,-0.000089348,0.234630883,0.000272729,-0.165613858,0.010399916,-0.000001222,-0.010295350,-0.000001365,0.003584585,0.000004167,-0.002530174,1.021097873,-0.000119946,-1.010831258,-0.000134022,0.351946324,0.000409093,-0.248420787,-0.519719627,-0.070157974,0.244155799,0.012755463,0.298670061,0.346597027,0.051507545
0.300000000,0,0.300000000,sample,0.216533218,-0.000002733,0.216034913,0.216032548,0.000002365,2.365397302,0.000014784,1,1,1.500000000,0.080000000,1.500000000,-0.040340253,0.026893502,-0.026893502,0.027247092,0.027247092,-0.027247092,0.016599516,0.028010900,0.960108467,1,63.973130036,1,46.340007343,0.294376881,0.165863601,0.294376881,0.169829508,2.801471849,0.412833179,0.725247214,0.098182912,0.551961148,1.500000000,1.598341364,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.842074908,0.786136560,0.833859062,0.434727342,0.946477010,0.786136560,0.833859062,1,0,0,0.000000000,0.049836041,-0.249600245,0.147898056,-0.120391282,-0.015814016,0.112989337,0.299226649,12.121673738,0.015600779,-130.918165119,-0.115038777,142.886140886,44.836651270,0.022404015,0.001477618,-0.016686514,0.000026497,0.000954431,-0.000191946,-0.001048342,-0.680734951,0.000058331,0.673892255,0.000088296,-0.234615931,-0.000269518,0.165603250,0.018307347,-0.000001569,-0.018123323,-0.000002375,0.006309644,0.000007248,-0.004453651,-1.021102426,0.000087496,1.010838382,0.000132444,-0.351923896,-0.000404277,0.248404875,-0.650418073,-0.006063390,0.102677146,0.039017370,0.365637806,0.351791945,0.052220417
0.350000000,0,0.350000000,sample,0.216533531,0.000006246,0.216033212,0.216034916,0.000001704,1.703605534,0.000010648,1,1,1.500000000,0.080000000,1.500000000,-0.023835131,0.015890087,-0.015890087,0.027064145,0.027064145,-0.027064145,0.013491781,0.017422712,0.912032969,3,81.571096612,1,46.339604676,0.319948661,0.165970476,0.319948661,0.167651805,4.894410789,0.532873062,0.872234168,0.132319083,0.691919796,1.500000000,1.651908321,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.696424763,0.714718945,0.750050273,-0.375809866,0.956077150,0.789125566,0.833888792,1,0,0,0.000000000,0.054447210,-0.273218406,0.157335150,-0.121481079,-0.016873614,0.111820514,0.295619276,12.122517703,0.021503201,-130.918414987,-0.115271329,142.886181685,44.837830805,-0.007291492,0.000769164,0.015735621,-0.000826493,-0.001197948,0.000052865,0.000250314,0.680731993,-0.000073101,-0.673887260,-0.000088480,0.234631179,0.000270080,-0.165614123,-0.010816891,0.000001162,0.010708127,0.000001406,-0.003728310,-0.000004292,0.002631623,1.021097990,-0.000109651,-1.010830890,-0.000132720,0.351946768,0.000405121,-0.248421184,-0.514243084,-0.043930173,0.159818616,0.014629824,0.383072221,0.348355002,0.048456643
0.400000000,0,0.400000000,sample,0.216533225,-0.000006114,0.216035503,0.216031944,0.000003558,3.558460750,0.000022240,1,1,1.500000000,0.080000000,1.500000000,-0.027152106,0.018101404,-0.018101404,0.024094003,0.024094003,-0.024094003,0.013676732,0.019062258,0.949593909,1,69.539466257,1,46.340183947,0.297460431,0.166056411,0.329573116,0.167323798,2.762960128,0.458357167,0.711217948,0.096646003,0.535597507,1.500000000,1.592767437,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.893261222,0.702261670,0.728505628,0.384547579,0.899230697,0.846250553,0.879394322,1,0,0,0.000000000,0.048424399,-0.255527146,0.144373348,-0.120438921,-0.015361006,0.113283880,0.301713128,12.121307758,0.013762943,-130.918165118,-0.114320892,142.886227563,44.837062390,0.015896079,-0.001016142,-0.010260774,-0.000639956,0.000158752,0.000052329,-0.001982634,-0.680736248,0.000053623,0.673894148,0.000087743,-0.234609799,-0.000267829,0.165598906,0.012322282,-0.000000971,-0.012198430,-0.000001588,0.004246767,0.000004848,-0.002997573,-1.021104372,0.000080434,1.010841222,0.000131614,-0.351914698,-0.000401743,0.248398359,-0.456309260,0.053332880,0.229921375,-0.021967190,0.382568689,0.342218570,0.053283825
