run_time_s,segment_id,phase_time_s,event,sigma_min,sigma_rate_per_s,sigma_plus,sigma_minus,probe_difference,probe_confidence,gradient_abs_per_rad,direction_valid,push_active,k_sigma_Nm,alpha_rad,tau_sigma_norm_Nm,sigma_power_W,nullspace_speed_rad_s,speed_toward_better_rad_s,peak_nullspace_speed_rad_s,peak_abs_speed_toward_better_rad_s,min_speed_toward_better_rad_s,max_speed_toward_better_rad_s,raw_joint_speed_rad_s,nullspace_speed_fraction,raw_velocity_dominant_joint,raw_velocity_dominant_share_pct,sigma_dominant_joint,sigma_dominant_share_pct,position_error_mm,rotation_error_deg,peak_position_error_mm,peak_rotation_error_deg,cartesian_speed_mm_s,angular_speed_deg_s,command_force_norm_N,command_moment_norm_Nm,tau_task_norm_Nm,tau_nullspace_norm_Nm,tau_cmd_norm_Nm,nullspace_damping_Nms_rad,disturbance_scale,disturbance_force_norm_N,disturbance_tau_norm_Nm,disturbance_torque_scale,external_force_delta_norm_N,external_moment_delta_norm_Nm,external_joint_torque_delta_norm_Nm,external_joint_torque_along_nbest_Nm,peak_external_force_delta_norm_N,peak_external_moment_delta_norm_Nm,peak_external_joint_torque_delta_norm_Nm,external_joint_torque_baseline_valid,joint_contact,cartesian_contact,Jn_norm,e_p_x_mm,e_p_y_mm,e_p_z_mm,e_R_x_deg,e_R_y_deg,e_R_z_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,dq1_rad_s,dq2_rad_s,dq3_rad_s,dq4_rad_s,dq5_rad_s,dq6_rad_s,dq7_rad_s,n_best_1,n_best_2,n_best_3,n_best_4,n_best_5,n_best_6,n_best_7,dqN_1_rad_s,dqN_2_rad_s,dqN_3_rad_s,dqN_4_rad_s,dqN_5_rad_s,dqN_6_rad_s,dqN_7_rad_s,tau_sigma_1_Nm,tau_sigma_2_Nm,tau_sigma_3_Nm,tau_sigma_4_Nm,tau_sigma_5_Nm,tau_sigma_6_Nm,tau_sigma_7_Nm,tau_ext_delta_1_Nm,tau_ext_delta_2_Nm,tau_ext_delta_3_Nm,tau_ext_delta_4_Nm,tau_ext_delta_5_Nm,tau_ext_delta_6_Nm,tau_ext_delta_7_Nm
0.000000000,0,0.000000000,hold_start,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.837486415,12.106415915,-0.522050662,-130.918035212,-0.128375576,142.885516285,44.746316694,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0,0.000000000,sample,0.216514269,,0.215823967,0.216204066,0.000380099,380.098880870,0.002375618,1,1,2.000000000,0.080000000,2.000000000,-0.002050931,0.001025466,-0.001025466,0.001025466,0.001025466,-0.001025466,0.000000000,0.002285210,0.448740264,1,54.195616564,1,46.349131170,0.040556869,0.003239759,0.040556869,0.003239759,1.241136884,0.198035058,0.097254146,0.028547043,0.112189728,2.000000000,2.003144083,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.640413530,0.430453980,0.000000000,0.000000000,0.640413530,0.430453980,0.000000000,1,0,0,0.000000000,-0.011865942,0.018819360,-0.033910038,0.001152311,0.003027856,-0.000017434,0.839655013,12.103043339,-0.526012601,-130.917437027,-0.128990956,142.884564478,44.745083639,0.001682318,0.000125816,0.000400696,0.000958597,-0.000148637,0.000155689,-0.001118196,-0.680801962,-0.001288788,0.673995263,0.000098866,-0.234286063,-0.000301789,0.165370349,0.000698139,0.000001322,-0.000691159,-0.000000101,0.000240252,0.000000309,-0.000169582,-1.361603924,-0.002577576,1.347990526,0.000197731,-0.468572126,-0.000603579,0.330740697,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.050000000,0,0.050000000,sample,0.216523488,0.000184381,0.215887812,0.216159618,0.000271806,271.806254112,0.001698789,1,1,2.000000000,0.080000000,2.000000000,0.270005142,0.135002571,0.135002571,0.135063265,0.135063265,-0.002784490,0.135063265,0.139351827,0.968789388,3,53.958061684,1,46.343203249,0.165886599,0.055831496,0.165886599,0.055831496,9.185408207,1.578586114,0.783820802,0.267513904,0.554680425,2.000000000,2.076084354,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.253327096,0.137580594,0.445078379,0.253418800,0.642018533,0.431988689,0.445078379,1,0,0,0.000000000,0.023538499,-0.144181722,0.078587111,-0.031613776,-0.008015415,0.045315320,0.694234172,12.114915835,-0.370392746,-130.917736431,-0.128323063,142.885975681,44.796623140,-0.090500944,0.005893349,0.102362489,0.001966109,0.000002156,0.000804681,0.026668089,-0.680758424,-0.000901986,0.673928947,0.000098443,-0.234499006,-0.000300492,0.165520524,-0.091904138,-0.000121770,0.090982141,0.000013290,-0.031657969,-0.000040567,0.022345696,-1.361516849,-0.001803971,1.347857895,0.000196886,-0.468998012,-0.000600984,0.331041048,-0.263831494,-0.251493591,0.117950455,0.042093581,0.041165945,0.217554121,0.023023252
0.100000000,0,0.100000000,sample,0.216534132,0.000212888,0.216044421,0.216024895,0.000019527,19.526849971,0.000122043,1,1,2.000000000,0.080000000,2.000000000,0.379305016,0.189652508,0.189652508,0.191893159,0.191893159,0.000000000,0.191893159,0.197740313,0.959098854,3,53.070587061,1,46.339827550,0.517840117,0.145015111,0.517840117,0.145015111,8.308142607,1.744299309,1.416489807,0.339571216,1.112057152,2.000000000,2.289030915,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,1.056575958,0.376996559,0.645540315,0.502446732,1.056575958,0.376996559,0.645540315,1,0,0,0.000000000,0.058472694,-0.489939643,0.157157494,-0.107607328,-0.017062681,0.095702195,0.350881687,12.122239267,-0.006917441,-130.918955416,-0.128442323,142.886053431,44.859131181,-0.135434800,-0.000650395,0.144052952,0.001662663,-0.000199778,0.000276030,0.002022336,-0.680733630,0.000004412,0.673888402,0.000098588,-0.234625678,-0.000300934,0.165610497,-0.129102840,0.000000837,0.127804626,0.000018697,-0.044497348,-0.000057073,0.031408446,-1.361467261,0.000008824,1.347776804,0.000197176,-0.469251356,-0.000601868,0.331220994,-0.500079141,0.010764219,0.241329237,-0.025318302,0.039106445,0.321520454,0.052361718
0.150000000,0,0.150000000,sample,0.216534025,-0.000002135,0.216027767,0.216041204,0.000013437,13.437016571,0.000083981,1,1,2.000000000,0.080000000,2.000000000,0.177303712,0.088651856,0.088651856,0.190752991,0.190752991,-0.190752991,0.190136811,0.093851636,0.944595747,3,56.984402251,1,46.340654722,0.269157838,0.171446401,0.555918924,0.174902061,13.741506362,0.711272793,0.319071504,0.055316013,0.263724104,2.000000000,2.017403707,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,1.117060064,0.472126753,0.761959702,-0.446938835,1.117060064,0.472126753,0.766674910,1,0,0,0.000000000,0.050524880,-0.223888357,0.140595810,-0.131155971,-0.015343672,0.109346017,0.274001332,12.120552784,0.036662543,-130.918837026,-0.104695552,142.886153942,44.819533150,0.047465056,-0.001963684,-0.070846736,0.000893184,0.009930344,0.000478378,-0.037847637,0.680739706,-0.000109123,-0.673897601,-0.000080351,0.234596323,0.000245265,-0.165589742,0.060348838,-0.000009674,-0.059742273,-0.000007123,0.020797399,0.000021743,-0.014679838,1.361479412,-0.000218247,-1.347795202,-0.000160701,0.469192646,0.000490530,-0.331179485,-0.073128222,-0.048406244,0.643270077,-0.010771127,0.190954351,0.346195255,0.051619350
0.200000000,0,0.200000000,sample,0.216533960,-0.000001301,0.216036276,0.216032742,0.000003534,3.534092331,0.000022088,1,1,2.000000000,0.080000000,2.000000000,0.139070688,0.069535344,0.069535344,0.110859958,0.110859958,-0.110859958,0.097177187,0.072410240,0.960297110,3,54.018489087,1,46.339384182,0.172867856,0.172853398,0.256297285,0.172853398,7.143298746,0.913701461,0.570159364,0.276726557,0.560091541,2.000000000,2.077163823,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.935973436,0.777609164,0.680855623,0.286991786,1.236471101,0.923374108,0.753597956,1,0,0,0.000000000,0.056589747,-0.003196601,0.163311598,-0.123201006,-0.017733367,0.119938888,0.275487025,12.123047513,0.013031065,-130.918771102,-0.109683696,142.886140886,44.812489210,-0.042592530,0.003058293,0.053219550,-0.000631549,-0.002964494,-0.000540543,0.024040929,-0.680730374,0.000051022,0.673883980,0.000084195,-0.234640530,-0.000256999,0.165620909,-0.047334821,0.000003548,0.046858754,0.000005855,-0.016315810,-0.000017871,0.011516507,-1.361460748,0.000102043,1.347767961,0.000168389,-0.469281059,-0.000513998,0.331241818,-0.339543557,-0.069429754,0.218154569,0.043043523,0.411710013,0.351264772,0.033433902
0.250000000,0,0.250000000,sample,0.216533755,-0.000004113,0.216042724,0.216025805,0.000016918,16.918407821,0.000105740,1,1,2.000000000,0.080000000,2.000000000,-0.001041037,0.000520518,-0.000520518,0.083657850,0.083657850,-0.083657850,0.071637252,0.004110211,0.126640321,1,49.047943907,1,46.340019984,0.166752345,0.168853749,0.181788749,0.183361202,3.092954398,0.315093783,0.381369919,0.128833143,0.297264816,2.000000000,2.021970450,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.818920110,0.785751779,0.697869738,0.270279062,1.033366626,0.831474444,0.737122490,1,0,0,0.000000000,0.051324812,-0.051337510,0.150121844,-0.120410675,-0.016182408,0.117264604,0.301024496,12.121743194,-0.006623301,-130.918628015,-0.107466579,142.886228312,44.814365989,0.002878555,-0.000759778,0.002586332,0.000465277,0.000893961,-0.000046499,-0.000568832,-0.680735044,0.000001607,0.673891205,0.000082485,-0.234617683,-0.000251779,0.165604701,0.000354335,-0.000000001,-0.000350773,-0.000000043,0.000122123,0.000000131,-0.000086200,-1.361470088,0.000003214,1.347782410,0.000164969,-0.469235365,-0.000503559,0.331209402,-0.285979817,-0.111643800,0.261394278,-0.004938346,0.455239297,0.340163745,0.038312293
0.300000000,0,0.300000000,sample,0.216533435,-0.000006399,0.216039498,0.216028440,0.000011058,11.057922086,0.000069112,1,1,2.000000000,0.080000000,2.000000000,-0.086807359,0.043403679,-0.043403679,0.057586642,0.057586642,-0.057586642,0.039456984,0.046847434,0.926490008,3,52.775691044,1,46.339684066,0.280207333,0.166512035,0.287439257,0.176228303,2.172940046,0.534190574,0.488630476,0.134701183,0.365745582,2.000000000,2.033226377,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,1.090330549,0.781534600,0.688677765,0.266923227,1.168533064,0.977137637,0.802370882,1,0,0,0.000000000,0.052221165,-0.228103880,0.154135393,-0.122298421,-0.016615939,0.111773274,0.311261607,12.122357678,0.001777515,-130.918356363,-0.107197872,142.886140886,44.827110276,0.031844854,0.000571464,-0.034033199,-0.000004912,-0.002245571,-0.000102580,0.004116916,-0.680732576,0.000022522,0.673888252,0.000082282,-0.234628173,-0.000251161,0.165611995,0.029546298,-0.000000978,-0.029249230,-0.000003571,0.010183726,0.000010901,-0.007188170,-1.361465153,0.000045043,1.347776504,0.000164564,-0.469256347,-0.000502323,0.331223990,-0.215567773,0.007401623,0.324047457,-0.010792773,0.449173506,0.344874664,0.043979585
0.350000000,0,0.350000000,sample,0.216533581,0.000002915,0.216038016,0.216030288,0.000007728,7.728426003,0.000048303,1,1,2.000000000,0.080000000,2.000000000,-0.092056649,0.046028325,-0.046028325,0.050762495,0.050762495,-0.050762495,0.041046009,0.046969504,0.979961896,1,51.925281337,1,46.339074136,0.337989155,0.165656527,0.345773025,0.172513597,0.481420582,0.280871645,0.696576931,0.111656191,0.504793943,2.000000000,2.062779953,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.991846139,0.994066773,0.859843242,0.315339527,1.184074786,1.013390951,0.884032653,1,0,0,0.000000000,0.057233873,-0.288642206,0.166272757,-0.123456794,-0.017962630,0.108985544,0.312788061,12.123585787,0.006526284,-130.918468023,-0.106900780,142.886140917,44.830253192,0.033845849,0.000453331,-0.032271530,-0.000189986,0.003712930,-0.000344604,-0.002234948,-0.680728096,0.000034323,0.673881357,0.000082062,-0.234650041,-0.000250489,0.165627483,0.031332774,-0.000001580,-0.031017630,-0.000003777,0.010800548,0.000011530,-0.007623556,-1.361456193,0.000068646,1.347762714,0.000164124,-0.469300081,-0.000500977,0.331254966,-0.623031550,-0.135050638,-0.013634625,0.000400465,0.458276384,0.346935888,0.048534485
0.400000000,0,0.400000000,sample,0.216532968,-0.000012255,0.216036732,0.216030226,0.000006506,6.505942264,0.000040662,1,1,2.000000000,0.080000000,2.000000000,-0.099819920,0.049909960,-0.049909960,0.049909960,0.049909960,-0.049909960,0.036274212,0.051523805,0.968677682,3,51.538040626,1,46.340008021,0.287940088,0.168406815,0.336967252,0.176599966,1.470502950,0.386720470,0.517289752,0.116932154,0.362481042,2.000000000,2.032649801,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,1.080695715,0.971856548,0.816620189,0.339462435,1.083592492,0.980050872,0.846324914,1,0,0,0.000000000,0.046239056,-0.244901917,0.144202966,-0.123674310,-0.015331073,0.113271702,0.306197661,12.121595855,0.008339215,-130.917957576,-0.107202850,142.886269111,44.829965861,0.035802328,-0.000199170,-0.036988939,-0.000373673,0.001718563,0.000009524,-0.001257499,-0.680734956,0.000038892,0.673892724,0.000082281,-0.234615092,-0.000251158,0.165602548,0.033975454,-0.000001941,-0.033633959,-0.000004107,0.011709630,0.000012535,-0.008265217,-1.361469912,0.000077783,1.347785447,0.000164563,-0.469230185,-0.000502316,0.331205096,-0.576338219,-0.049679746,0.065998095,0.030317437,0.450251238,0.348820021,0.050578985
