run_time_s,segment_id,phase_time_s,event,sigma_min,sigma_rate_per_s,sigma_plus,sigma_minus,probe_difference,probe_confidence,gradient_abs_per_rad,direction_valid,push_active,k_sigma_Nm,alpha_rad,tau_sigma_norm_Nm,sigma_power_W,nullspace_speed_rad_s,speed_toward_better_rad_s,peak_nullspace_speed_rad_s,peak_abs_speed_toward_better_rad_s,min_speed_toward_better_rad_s,max_speed_toward_better_rad_s,raw_joint_speed_rad_s,nullspace_speed_fraction,raw_velocity_dominant_joint,raw_velocity_dominant_share_pct,sigma_dominant_joint,sigma_dominant_share_pct,position_error_mm,rotation_error_deg,peak_position_error_mm,peak_rotation_error_deg,cartesian_speed_mm_s,angular_speed_deg_s,command_force_norm_N,command_moment_norm_Nm,tau_task_norm_Nm,tau_nullspace_norm_Nm,tau_cmd_norm_Nm,nullspace_damping_Nms_rad,disturbance_scale,disturbance_force_norm_N,disturbance_tau_norm_Nm,disturbance_torque_scale,external_force_delta_norm_N,external_moment_delta_norm_Nm,external_joint_torque_delta_norm_Nm,external_joint_torque_along_nbest_Nm,peak_external_force_delta_norm_N,peak_external_moment_delta_norm_Nm,peak_external_joint_torque_delta_norm_Nm,external_joint_torque_baseline_valid,joint_contact,cartesian_contact,Jn_norm,e_p_x_mm,e_p_y_mm,e_p_z_mm,e_R_x_deg,e_R_y_deg,e_R_z_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,dq1_rad_s,dq2_rad_s,dq3_rad_s,dq4_rad_s,dq5_rad_s,dq6_rad_s,dq7_rad_s,n_best_1,n_best_2,n_best_3,n_best_4,n_best_5,n_best_6,n_best_7,dqN_1_rad_s,dqN_2_rad_s,dqN_3_rad_s,dqN_4_rad_s,dqN_5_rad_s,dqN_6_rad_s,dqN_7_rad_s,tau_sigma_1_Nm,tau_sigma_2_Nm,tau_sigma_3_Nm,tau_sigma_4_Nm,tau_sigma_5_Nm,tau_sigma_6_Nm,tau_sigma_7_Nm,tau_ext_delta_1_Nm,tau_ext_delta_2_Nm,tau_ext_delta_3_Nm,tau_ext_delta_4_Nm,tau_ext_delta_5_Nm,tau_ext_delta_6_Nm,tau_ext_delta_7_Nm
0.000000000,0,0.000000000,hold_start,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.836388657,12.105675816,-0.522799487,-130.917169466,-0.128675249,142.885707827,44.745727290,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0,0.000000000,sample,0.216513575,,0.215822440,0.216204259,0.000381819,381.819071881,0.002386369,1,1,1.500000000,0.080000000,1.500000000,-0.000973741,0.000649161,-0.000649161,0.000649161,0.000649161,-0.000649161,0.000000000,0.001731530,0.374905935,2,57.166037759,1,46.348471983,0.038753673,0.009024466,0.038753673,0.009024466,1.187128983,0.138807658,0.063692784,0.020443920,0.063265793,1.500000000,1.501333542,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.413466709,0.292634888,0.000000000,0.000000000,0.413466709,0.292634888,0.000000000,1,0,0,0.000000000,-0.004594896,0.035351921,-0.015197887,0.001483072,0.001179199,-0.008823320,0.838565224,12.104102755,-0.528466668,-130.916962746,-0.129244256,142.885127650,44.733992235,0.000608922,0.001309179,-0.000129535,-0.000617674,0.000521644,-0.000472142,-0.000141877,-0.680797121,-0.001294962,0.673989164,0.000099069,-0.234307297,-0.000302406,0.165385003,0.000441947,0.000000841,-0.000437527,-0.000000064,0.000152103,0.000000196,-0.000107361,-1.021195681,-0.001942443,1.010983746,0.000148603,-0.351460945,-0.000453609,0.248077504,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.050000000,0,0.050000000,sample,0.216519427,0.000117052,0.215862587,0.216176685,0.000314097,314.097219125,0.001963108,1,1,1.500000000,0.080000000,1.500000000,0.115525699,0.077017133,0.077017133,0.077017133,0.077017133,-0.001325252,0.077017133,0.081056108,0.950170630,3,56.425489929,1,46.342750023,0.127697250,0.024223995,0.127697250,0.024223995,5.923589560,0.877508706,0.534572384,0.143322643,0.543045689,1.500000000,1.595577299,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.364829763,0.296899144,0.420307513,0.208461053,0.467969729,0.341117058,0.420307513,1,0,0,0.000000000,0.027365645,-0.086598595,0.089768549,-0.019594611,-0.009384924,-0.010713371,0.749979538,12.115435914,-0.431425644,-130.916916864,-0.127783537,142.886123004,44.737234232,-0.053244973,0.004775362,0.060886837,0.001564822,-0.000032589,0.000173046,-0.001604602,-0.680755096,-0.001054315,0.673926341,0.000098034,-0.234510228,-0.000299242,0.165528030,-0.052429806,-0.000081200,0.051903875,0.000007550,-0.018061305,-0.000023047,0.012748494,-1.021132643,-0.001581473,1.010889512,0.000147051,-0.351765342,-0.000448863,0.248292045,-0.254580821,-0.244866597,0.073852065,0.030209960,0.069900522,0.201355478,0.009512126
0.100000000,0,0.100000000,sample,0.216529278,0.000197010,0.215945907,0.216113691,0.000167784,167.784463537,0.001048653,1,1,1.500000000,0.080000000,1.500000000,0.146870894,0.097913929,0.097913929,0.117295775,0.117295775,0.000000000,0.117295775,0.100843655,0.970947840,3,51.191645822,1,46.339807004,0.289663727,0.093179533,0.289663727,0.093179533,3.760375083,1.207895481,0.736190876,0.248811785,0.518219405,1.500000000,1.587322259,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.737181246,0.254836390,0.562977239,0.433369417,0.767333107,0.390682704,0.612478029,1,0,0,0.000000000,0.056482552,-0.235961306,0.158231028,-0.063399338,-0.017086104,0.066113648,0.545395622,12.121872996,-0.220651943,-130.917830457,-0.128059001,142.886053450,44.815776297,-0.068535509,0.000031821,0.072151959,0.000465861,0.000275719,0.000010184,0.016313415,-0.680733479,-0.000528906,0.673891263,0.000098291,-0.234620339,-0.000300028,0.165606197,-0.066653290,-0.000051787,0.065983341,0.000009624,-0.022972599,-0.000029377,0.016215153,-1.021100219,-0.000793359,1.010836895,0.000147437,-0.351930509,-0.000450043,0.248409295,-0.313309204,-0.034231162,0.347456447,-0.030040520,0.083410274,0.296455550,0.033724754
0.150000000,0,0.150000000,sample,0.216532408,0.000062601,0.216049959,0.216015913,0.000034046,34.046112639,0.000212788,1,1,1.500000000,0.080000000,1.500000000,0.126473784,0.084315856,0.084315856,0.101183461,0.101183461,0.000000000,0.101183461,0.087722738,0.961163060,3,50.659288351,1,46.339927353,0.364199946,0.138091933,0.365368760,0.138091933,2.181048045,0.770934506,0.807721773,0.218634518,0.582188629,1.500000000,1.609230186,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.761661013,0.376862665,0.729101486,0.584986924,0.921079064,0.383068586,0.729101486,1,0,0,0.000000000,0.054331699,-0.324706692,0.155740912,-0.103933572,-0.016805848,0.089357473,0.353099895,12.121683157,-0.027934430,-130.917620708,-0.127874884,142.886227563,44.835004805,-0.061575949,-0.000089586,0.062436956,0.000993120,-0.000008542,0.000741144,0.001940155,-0.680734363,-0.000048119,0.673892744,0.000098148,-0.234616246,-0.000299591,0.165603175,-0.057396700,-0.000004057,0.056819843,0.000008275,-0.019781870,-0.000025260,0.013962973,-1.021101545,-0.000072179,1.010839116,0.000147222,-0.351924369,-0.000449386,0.248404762,-0.553119762,-0.052694887,0.327690263,-0.006125938,0.090007713,0.323263445,0.053401083
0.200000000,0,0.200000000,sample,0.216532810,0.000008043,0.216036349,0.216030296,0.000006052,6.052371946,0.000037827,1,1,1.500000000,0.080000000,1.500000000,-0.073159344,0.048772896,-0.048772896,0.085605654,0.085605654,-0.078259685,0.085605654,0.049807660,0.979224799,3,65.308274473,1,46.339997239,0.274927363,0.160115467,0.377308891,0.160115467,7.351284424,0.712289837,0.340047387,0.204043108,0.442115350,1.500000000,1.563892017,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.835414951,0.404062718,0.684150946,0.532518541,0.916152222,0.483007532,0.808379601,1,0,0,0.000000000,0.055020365,-0.219459371,0.156190265,-0.116342237,-0.016935727,0.108695114,0.299954907,12.121585768,0.011262121,-130.917826072,-0.120934533,142.886269111,44.833976334,0.027461469,-0.000314341,-0.040251331,-0.000462122,0.008053778,0.000173161,-0.006426151,-0.680734877,0.000048501,0.673892966,0.000092821,-0.234614793,-0.000283329,0.165602251,0.033201411,-0.000002366,-0.032867712,-0.000004527,0.011442843,0.000013819,-0.008076901,-1.021102315,0.000072751,1.010839449,0.000139231,-0.351922189,-0.000424993,0.248403377,-0.404845081,0.001597865,0.419611107,0.001506094,0.148770928,0.320780902,0.055240374
0.250000000,0,0.250000000,sample,0.216532326,-0.000009685,0.216031351,0.216034381,0.000003030,3.029947377,0.000018937,1,1,1.500000000,0.080000000,1.500000000,0.015717542,0.010478362,0.010478362,0.052734707,0.052734707,-0.052734707,0.024263056,0.010735192,0.976075809,1,66.008878070,1,46.339566977,0.250070569,0.170141601,0.270750045,0.170590464,1.736779792,0.185461727,0.545803880,0.133083147,0.388343100,1.500000000,1.549455616,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.832053929,0.667733826,0.742947770,-0.464604349,0.954091377,0.711900804,0.783367641,1,0,0,0.000000000,0.053885865,-0.184074547,0.160462344,-0.120675836,-0.017298536,0.118685584,0.282614666,12.122335002,0.023887052,-130.917427285,-0.118123106,142.886270111,44.836723870,0.008721898,-0.000281057,-0.005644942,0.000691649,0.002131632,0.000401965,-0.001429920,0.680731716,-0.000079528,-0.673889280,-0.000090668,0.234628067,0.000276758,-0.165611436,0.007132953,-0.000000833,-0.007061256,-0.000000950,0.002458518,0.000002900,-0.001735337,1.021097575,-0.000119292,-1.010833920,-0.000136002,0.351942100,0.000415136,-0.248417155,-0.581961232,-0.032352990,0.184174133,-0.010435972,0.273793978,0.317044843,0.052308721
0.300000000,0,0.300000000,sample,0.216532450,0.000002488,0.216034299,0.216031612,0.000002687,2.687186372,0.000016795,1,1,1.500000000,0.080000000,1.500000000,-0.028283062,0.018855375,-0.018855375,0.027731487,0.027731487,-0.027731487,0.018602234,0.019385482,0.972654402,1,60.449843145,1,46.340079005,0.274084935,0.168068586,0.274084935,0.173843580,1.368642347,0.267092756,0.607832548,0.113361296,0.446320204,1.500000000,1.565000275,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.918174052,0.850160428,0.825634042,0.441805856,0.918174052,0.850160428,0.825634042,1,0,0,0.000000000,0.051424851,-0.222445098,0.151645028,-0.120443053,-0.016294792,0.116081869,0.295555298,12.121330227,0.015212745,-130.917522994,-0.115491654,142.886367071,44.836478348,0.015072115,0.000381661,-0.012033674,0.000283022,0.000917944,-0.000283972,-0.001633995,-0.680735477,0.000057437,0.673894566,0.000088642,-0.234610644,-0.000270572,0.165599170,0.012835522,-0.000001083,-0.012706534,-0.000001671,0.004423672,0.000005102,-0.003122434,-1.021103216,0.000086156,1.010841849,0.000132962,-0.351915966,-0.000405857,0.248398754,-0.663481974,-0.024553488,0.095667378,0.014398363,0.354853259,0.320333259,0.054466279
0.350000000,0,0.350000000,sample,0.216532457,0.000000130,0.216032154,0.216033835,0.000001681,1.681355517,0.000010508,1,1,1.500000000,0.080000000,1.500000000,0.000751134,0.000500756,0.000500756,0.015759341,0.015759341,-0.015759341,0.010079702,0.003615029,0.138520672,1,46.130355144,1,46.339535370,0.315060691,0.166579960,0.315794310,0.167689958,1.931113203,0.163745558,0.722397497,0.130441485,0.529048116,1.500000000,1.590561108,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.945396964,0.859824105,0.811478414,-0.381908691,0.955115020,0.863801189,0.824694152,1,0,0,0.000000000,0.054722141,-0.264994286,0.161390070,-0.121596208,-0.017313882,0.112532106,0.293533032,12.122389657,0.021555360,-130.917522994,-0.115774081,142.886417200,44.837332310,0.002455304,0.001568855,0.001063661,0.000677940,-0.000890420,0.000100216,0.001478089,0.680731484,-0.000073315,-0.673888658,-0.000088866,0.234629705,0.000271255,-0.165612614,0.000340881,-0.000000037,-0.000337454,-0.000000044,0.000117492,0.000000136,-0.000082932,1.021097226,-0.000109972,-1.010832986,-0.000133298,0.351944558,0.000406883,-0.248418921,-0.638118555,-0.013897016,0.040298479,0.013341403,0.377664861,0.321995720,0.054725201
0.400000000,0,0.400000000,sample,0.216532511,0.000001094,0.216033942,0.216032091,0.000001851,1.851174606,0.000011570,1,1,1.500000000,0.080000000,1.500000000,0.016264194,0.010842796,0.010842796,0.022208069,0.022208069,-0.022208069,0.012039994,0.011469636,0.945347839,1,57.824970324,1,46.340026352,0.258802349,0.170628547,0.320410977,0.170734102,0.720062117,0.148488623,0.515414402,0.169155132,0.402493257,1.500000000,1.553066676,2.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.744062504,0.721114942,0.698751261,0.360586581,0.930664421,0.853378769,0.806797554,1,0,0,0.000000000,0.051455653,-0.202648499,0.152527235,-0.120792447,-0.016294095,0.119405981,0.292169701,12.121417057,0.016389020,-130.917562944,-0.115318287,142.886492133,44.837428616,-0.008721825,0.000630719,0.007402935,-0.000369109,0.000333922,0.000180196,-0.000029366,-0.680735091,0.000060343,0.673893866,0.000088509,-0.234612738,-0.000270167,0.165600643,-0.007381072,0.000000654,0.007306894,0.000000960,-0.002543858,-0.000002929,0.001795574,-1.021102636,0.000090515,1.010840798,0.000132764,-0.351919107,-0.000405251,0.248400964,-0.436268567,-0.052067478,0.213465535,0.004854902,0.379312219,0.320779362,0.053327076
